gene_id	gene	log2FoldChange	padj	stat
ENSG00000234155	LINC02535	-0.4247	0.5314	None
ENSG00000129910	CDH15	-0.1617	0.9551	None
ENSG00000103591	AAGAB	-0.0331	0.9272	None
ENSG00000273387	AC005005.3	-0.0593	0.9804	None
ENSG00000162618	ADGRL4	-0.053900000000000003	0.9632	None
ENSG00000256806	C17orf100	0.4431	0.653	None
ENSG00000110200	ANAPC15	0.0699	0.9226	None
ENSG00000111530	CAND1	0.2713	0.6202	None
ENSG00000178234	GALNT11	-0.222	0.359	None
ENSG00000169213	RAB3B	-1.141	8e-4	None
ENSG00000092929	UNC13D	0.121	0.9652	None
ENSG00000151092	NGLY1	-0.0155	0.9815	None
ENSG00000171408	PDE7B	-0.241	0.8355	None
ENSG00000213185	FAM24B	-0.7891	0.4403	None
ENSG00000140543	DET1	-0.1363	0.7846	None
ENSG00000138061	CYP1B1	-0.8641	0.0681	None
ENSG00000182931	WFDC10B	1.3702	0.5118	None
ENSG00000131100	ATP6V1E1	-0.1729	0.5626	None
ENSG00000038219	BOD1L1	0.0437	0.9755	None
ENSG00000230426	ERVMER61-1	-1.5575	0.509	None
ENSG00000205871	RPS3AP47	-0.214	0.8368	None
ENSG00000085760	MTIF2	0.1797	0.6854	None
ENSG00000099194	SCD	0.3634	0.6462	None
ENSG00000198342	ZNF442	0.2137	0.8853	None
ENSG00000231259	AC125232.1	0.0315	0.9814	None
ENSG00000085415	SEH1L	0.3815	0.2819	None
ENSG00000188976	NOC2L	-0.0234	0.9662	None
ENSG00000165124	SVEP1	0.11	0.8947	None
ENSG00000203950	RTL8A	0.066	0.8985	None
ENSG00000179134	SAMD4B	0.0077	0.9864	None
ENSG00000175087	PDIK1L	0.6388	0.4028	None
ENSG00000104341	LAPTM4B	0.1001	0.8968	None
ENSG00000105325	FZR1	0.0716	0.8826	None
ENSG00000157613	CREB3L1	-0.2482	0.5391	None
ENSG00000257108	NHLRC4	-0.4546	0.6012	None
ENSG00000265018	AGAP12P	0.0327	0.9883	None
ENSG00000116221	MRPL37	0.1281	0.7428	None
ENSG00000152413	HOMER1	0.5707	0.2763	None
ENSG00000186523	FAM86B1	-0.6198	0.7107	None
ENSG00000265800	AC022211.3	0.4427	0.8201	None
ENSG00000118197	DDX59	0.0837	0.9069	None
ENSG00000229939	AL589880.1	0.5486	0.5295	None
ENSG00000109184	DCUN1D4	0.1888	0.7759	None
ENSG00000155893	PXYLP1	0.1622	0.9131	None
ENSG00000238113	LINC01410	-0.4484	0.5648	None
ENSG00000196476	C20orf96	0.439	0.4329	None
ENSG00000166126	AMN	0.4162	0.9074	None
ENSG00000179362	HMGN2P46	0.1364	0.9566	None
ENSG00000135272	MDFIC	-0.094	0.9293	None
ENSG00000167702	KIFC2	-0.6091	0.2118	None
ENSG00000105993	DNAJB6	-0.0105	0.9841	None
ENSG00000165283	STOML2	0.0546	0.917	None
ENSG00000109790	KLHL5	0.165	0.7431	None
ENSG00000162437	RAVER2	0.5335	0.4902	None
ENSG00000123908	AGO2	0.5135	0.0367	None
ENSG00000064703	DDX20	0.4035	0.3536	None
ENSG00000111199	TRPV4	-0.43	0.793	None
ENSG00000180139	ACTA2-AS1	-0.2568	0.93	None
ENSG00000133687	TMTC1	-0.2885	0.6172	None
ENSG00000167770	OTUB1	-0.0055	0.9912	None
ENSG00000130725	UBE2M	-0.2	0.3389	None
ENSG00000228544	CCDC183-AS1	-0.2241	0.908	None
ENSG00000198642	KLHL9	0.2564	0.4469	None
ENSG00000100297	MCM5	0.7801	0.105	None
ENSG00000156239	N6AMT1	-0.2504	0.5428	None
ENSG00000135372	NAT10	-0.0337	0.9595	None
ENSG00000117395	EBNA1BP2	0.1922	0.5976	None
ENSG00000233087	RAB6D	0.0271	0.9921	None
ENSG00000177721	ANXA2R	-0.1138	0.9425	None
ENSG00000112282	MED23	0.1704	0.7226	None
ENSG00000137106	GRHPR	-0.1163	0.7679	None
ENSG00000166171	DPCD	-0.3616	0.3722	None
ENSG00000139921	TMX1	0.375	0.4574	None
ENSG00000262246	CORO7	0.0743	0.951	None
ENSG00000196387	ZNF140	0.1397	0.7937	None
ENSG00000141252	VPS53	-0.2319	0.4265	None
ENSG00000103522	IL21R	1.8936	0.5046	None
ENSG00000256940	AP001453.2	-0.6117	0.4528	None
ENSG00000131508	UBE2D2	-0.0057	0.987	None
ENSG00000220494	YAP1P1	0.1775	0.9551	None
ENSG00000258101	AC010173.1	-0.2852	0.9108	None
ENSG00000198060	MARCH5	-0.0041	0.9938	None
ENSG00000227057	WDR46	-0.0079	0.988	None
ENSG00000277443	MARCKS	0.2399	0.5741	None
ENSG00000136718	IMP4	-0.0308	0.9635	None
ENSG00000163814	CDCP1	0.0181	0.9929	None
ENSG00000205041	AC118344.1	0.8434	0.6792	None
ENSG00000205609	EIF3CL	-0.1544	0.8683	None
ENSG00000146267	FAXC	0.3363	0.6817	None
ENSG00000167508	MVD	0.371	0.7615	None
ENSG00000030110	BAK1	-0.0873	0.8026	None
ENSG00000176927	EFCAB5	-0.785	0.6137	None
ENSG00000139278	GLIPR1	-0.8211	0.0523	None
ENSG00000132388	UBE2G1	0.0531	0.8446	None
ENSG00000242622	AC092910.3	0.0147	0.9938	None
ENSG00000234779	BNC2-AS1	0.3967	0.7764	None
ENSG00000149262	INTS4	0.1124	0.7785	None
ENSG00000148672	GLUD1	0.1097	0.8057	None
ENSG00000104388	RAB2A	0.0083	0.9796	None
ENSG00000169439	SDC2	0.23	0.7565	None
ENSG00000248124	RRN3P1	0.2699	0.7798	None
ENSG00000140265	ZSCAN29	0.2105	0.5465	None
ENSG00000096093	EFHC1	-0.0564	0.9113	None
ENSG00000253873	PCDHGA11	0.2935	0.5424	None
ENSG00000158113	LRRC43	-0.919	0.5021	None
ENSG00000125835	SNRPB	0.4502	0.2224	None
ENSG00000072364	AFF4	0.1283	0.8723	None
ENSG00000176542	USF3	0.4996	0.4926	None
ENSG00000246731	AC100786.1	-0.3712	0.9253	None
ENSG00000101811	CSTF2	0.1264	0.8259	None
ENSG00000138750	NUP54	0.386	0.3613	None
ENSG00000183199	HSP90AB3P	-0.1823	0.6264	None
ENSG00000256377	AC009509.1	0.0163	0.9954	None
ENSG00000257176	AC009318.1	-0.1287	0.9659	None
ENSG00000005700	IBTK	0.0339	0.9777	None
ENSG00000255306	AC004923.4	-0.295	0.8947	None
ENSG00000104177	MYEF2	0.1031	0.9438	None
ENSG00000111696	NT5DC3	0.0816	0.8947	None
ENSG00000126368	NR1D1	0.0695	0.9478	None
ENSG00000172985	SH3RF3	-0.0011	0.9991	None
ENSG00000099725	PRKY	0.5236	0.9659	None
ENSG00000103018	CYB5B	0.2837	0.3567	None
ENSG00000145088	EAF2	0.5403	0.6385	None
ENSG00000224094	RPS24P8	-0.36870000000000003	0.8306	None
ENSG00000100109	TFIP11	-0.0493	0.9253	None
ENSG00000178980	SELENOW	0.0964	0.8028	None
ENSG00000134759	ELP2	-0.0418	0.866	None
ENSG00000100097	LGALS1	-0.2382	0.1316	None
ENSG00000167670	CHAF1A	0.7778	0.1431	None
ENSG00000116663	FBXO6	-0.6995	0.0519	None
ENSG00000132466	ANKRD17	-0.0669	0.9201	None
ENSG00000103415	HMOX2	-0.15	0.6792	None
ENSG00000090924	PLEKHG2	0.0679	0.8872	None
ENSG00000256894	AC022509.3	-0.5203	0.5123	None
ENSG00000101972	STAG2	0.2799	0.6935	None
ENSG00000196196	HRCT1	-0.3967	0.7886	None
ENSG00000278129	ZNF8	0.3349	0.5305	None
ENSG00000270231	NBPF8	0.1738	0.8002	None
ENSG00000110344	UBE4A	0.0986	0.8374	None
ENSG00000050426	LETMD1	-0.0292	0.9518	None
ENSG00000126953	TIMM8A	0.0884	0.8794	None
ENSG00000143228	NUF2	1.5222	0.0124	None
ENSG00000130770	ATP5IF1	-0.1175	0.7224	None
ENSG00000179476	C14orf28	-0.485	0.4789	None
ENSG00000152223	EPG5	-0.0849	0.8708	None
ENSG00000138346	DNA2	1.1016	0.0383	None
ENSG00000134297	PLEKHA8P1	0.4476	0.2929	None
ENSG00000228594	FNDC10	-0.4214	0.3279	None
ENSG00000133247	KMT5C	-0.1697	0.8209	None
ENSG00000182768	NGRN	0.04	0.9125	None
ENSG00000138463	DIRC2	-0.0703	0.9004	None
ENSG00000012174	MBTPS2	0.3043	0.5495	None
ENSG00000258701	LINC00638	-0.3847	0.7802	None
ENSG00000100092	SH3BP1	0.158	0.8482	None
ENSG00000112941	PAPD7	0.2723	0.1087	None
ENSG00000102871	TRADD	-0.6822	1e-4	None
ENSG00000110074	FOXRED1	0.3204	0.3857	None
ENSG00000120800	UTP20	0.3846	0.5747	None
ENSG00000226334	AL359182.1	-1.3056	0.5854	None
ENSG00000122432	SPATA1	1.1924	0.4383	None
ENSG00000162631	NTNG1	-4.7068	0.0041	down
ENSG00000167842	MIS12	0.5073	0.2443	None
ENSG00000247317	LY6E-DT	-1.1194	0.4991	None
ENSG00000109911	ELP4	0.1458	0.7501	None
ENSG00000198483	ANKRD35	-1.246	0.0034	None
ENSG00000179151	EDC3	0.0415	0.9039	None
ENSG00000188191	PRKAR1B	-0.1981	0.5701	None
ENSG00000178460	MCMDC2	-0.1721	0.9539	None
ENSG00000157985	AGAP1	0.3147	0.19	None
ENSG00000239569	KMT2E-AS1	0.7774	0.4609	None
ENSG00000067182	TNFRSF1A	-0.1741	0.6553	None
ENSG00000235173	HGH1	-0.0861	0.8437	None
ENSG00000143772	ITPKB	0.3319	0.371	None
ENSG00000089847	ANKRD24	0.1864	0.9328	None
ENSG00000186185	KIF18B	1.1748	0.0039	None
ENSG00000101343	CRNKL1	0.2501	0.6239	None
ENSG00000226318	RPS3AP38	1.0024	0.5257	None
ENSG00000135315	CEP162	0.3034	0.7886	None
ENSG00000178301	AQP11	0.269	0.8947	None
ENSG00000273033	LINC02035	0	0.9999	None
ENSG00000136144	RCBTB1	-0.066	0.9054	None
ENSG00000153006	SREK1IP1	0.151	0.8619	None
ENSG00000168300	PCMTD1	-0.3968	0.6725	None
ENSG00000151806	GUF1	0.1148	0.817	None
ENSG00000124593	AL365205.1	-0.2104	0.8188	None
ENSG00000107872	FBXL15	-0.5333	0.1175	None
ENSG00000134910	STT3A	0.0074	0.9849	None
ENSG00000182180	MRPS16	0.1031	0.6989	None
ENSG00000276672	AL161891.1	1.148	0.2547	None
ENSG00000163932	PRKCD	-0.3474	0.0427	None
ENSG00000143578	CREB3L4	0.1781	0.7798	None
ENSG00000087586	AURKA	1.146	0.0069	None
ENSG00000186866	POFUT2	-0.3573	0.3102	None
ENSG00000131263	RLIM	0.3339	0.5782	None
ENSG00000275464	FP565260.1	0.295	0.7592	None
ENSG00000134352	IL6ST	0.1927	0.8409	None
ENSG00000177733	HNRNPA0	0.3559	0.1966	None
ENSG00000259728	LINC00933	-0.2425	0.9253	None
ENSG00000162585	FAAP20	-0.115	0.771	None
ENSG00000250251	PKD1P6	0.4822	0.2889	None
ENSG00000125863	MKKS	-0.0687	0.9194	None
ENSG00000149380	P4HA3	-0.6217	0.1026	None
ENSG00000141867	BRD4	0.2515	0.3127	None
ENSG00000166396	SERPINB7	-0.3311	0.8942	None
ENSG00000122482	ZNF644	0.2521	0.7661	None
ENSG00000168556	ING2	-0.0893	0.8627	None
ENSG00000203705	TATDN3	0.1601	0.7109	None
ENSG00000189306	RRP7A	0.1948	0.7109	None
ENSG00000166997	CNPY4	0.0608	0.9436	None
ENSG00000273680	AC009318.2	-0.2893	0.9074	None
ENSG00000144589	STK11IP	0.029	0.952	None
ENSG00000057663	ATG5	0.1248	0.851	None
ENSG00000241399	CD302	0.7909	0.3867	None
ENSG00000178860	MSC	-0.125	0.9504	None
ENSG00000259877	AC009113.1	0.8156	0.3742	None
ENSG00000196597	ZNF782	-0.0133	0.9932	None
ENSG00000251161	AC020661.1	1.1319	0.5028	None
ENSG00000213244	HIST2H3DP1	0.0883	0.9645	None
ENSG00000184381	PLA2G6	-0.3497	0.6469	None
ENSG00000229644	NAMPTP1	0.5984	0.0987	None
ENSG00000196700	ZNF512B	-0.3379	0.2118	None
ENSG00000187775	DNAH17	0.5604	0.5093	None
ENSG00000152433	ZNF547	-0.0607	0.9571	None
ENSG00000188243	COMMD6	-0.2222	0.5228	None
ENSG00000228305	AC016734.1	-0.1838	0.9074	None
ENSG00000185904	LINC00839	-0.545	0.7744	None
ENSG00000150672	DLG2	-0.4238	0.8299	None
ENSG00000265763	ZNF488	0.7136	0.6296	None
ENSG00000229619	MBNL1-AS1	-0.1468	0.8893	None
ENSG00000197724	PHF2	0.2205	0.3467	None
ENSG00000138623	SEMA7A	-0.5387	0.3449	None
ENSG00000262576	PCDHGA4	-0.5777	0.509	None
ENSG00000009307	CSDE1	0.1346	0.773	None
ENSG00000132153	DHX30	0.0901	0.8295	None
ENSG00000124608	AARS2	-0.1141	0.7619	None
ENSG00000205978	NYNRIN	-0.9861	0.2224	None
ENSG00000273004	AL078644.2	-0.0039	0.9991	None
ENSG00000167130	DOLPP1	0.0029	0.9953	None
ENSG00000168264	IRF2BP2	0.1043	0.8303	None
ENSG00000148143	ZNF462	0.0467	0.955	None
ENSG00000052841	TTC17	-0.081	0.8268	None
ENSG00000261770	AC006504.1	0.8692	0.5835	None
ENSG00000186666	BCDIN3D	-0.1166	0.8965	None
ENSG00000125510	OPRL1	-0.8418	0.4218	None
ENSG00000110811	P3H3	-0.2572	0.3708	None
ENSG00000042445	RETSAT	-0.3091	0.486	None
ENSG00000115598	IL1RL2	-0.6035	0.4609	None
ENSG00000267248	AC025048.2	-0.193	0.7508	None
ENSG00000204842	ATXN2	0.07	0.8694	None
ENSG00000258634	AL160006.1	0.1076	0.8831	None
ENSG00000104957	CCDC130	-0.0397	0.9336	None
ENSG00000103126	AXIN1	0.1113	0.7434	None
ENSG00000157152	SYN2	-0.2576	0.8499	None
ENSG00000279443	AL513497.1	0.959	0.3173	None
ENSG00000144426	NBEAL1	0.0975	0.9478	None
ENSG00000148719	DNAJB12	0.123	0.669	None
ENSG00000006459	KDM7A	0.4652	0.7361	None
ENSG00000173852	DPY19L1	-0.0225	0.9739	None
ENSG00000007237	GAS7	-0.1942	0.9472	None
ENSG00000182685	BRICD5	0.6194	0.3927	None
ENSG00000140854	KATNB1	-0.2524	0.4409	None
ENSG00000144034	TPRKB	0.4515	0.1556	None
ENSG00000206149	HERC2P9	0.4487	0.555	None
ENSG00000142765	SYTL1	0.1259	0.9659	None
ENSG00000125676	THOC2	0.2753	0.7529	None
ENSG00000260910	LINC00565	0.9338	0.2905	None
ENSG00000181097	AC105219.1	1.8836	0.1727	None
ENSG00000142751	GPN2	-0.0923	0.8361	None
ENSG00000064547	LPAR2	-0.287	0.8686	None
ENSG00000125814	NAPB	0.1269	0.8947	None
ENSG00000070413	DGCR2	-0.137	0.6172	None
ENSG00000237125	HAND2-AS1	0.3117	0.3887	None
ENSG00000138107	ACTR1A	-0.0957	0.6454	None
ENSG00000102934	PLLP	-0.5986	0.4403	None
ENSG00000173145	NOC3L	0.1744	0.7952	None
ENSG00000138111	MFSD13A	-0.5663	0.3846	None
ENSG00000075886	TUBA3D	0.5756	0.7143	None
ENSG00000086589	RBM22	0.1635	0.5202	None
ENSG00000205464	ATP6AP1L	-0.202	0.9328	None
ENSG00000273343	AC007663.4	-0.23	0.9386	None
ENSG00000241061	RPL5P1	-0.0966	0.9703	None
ENSG00000149527	PLCH2	-1.692	0.2382	None
ENSG00000160460	SPTBN4	-1.5976	0.0134	None
ENSG00000105538	RASIP1	0.2619	0.89	None
ENSG00000153558	FBXL2	-0.4223	0.1935	None
ENSG00000223784	LINP1	0.4331	0.8591	None
ENSG00000205664	BX890604.1	0.5233	0.1501	None
ENSG00000179528	LBX2	-0.5458	0.7434	None
ENSG00000189376	C8orf76	0.229	0.8141	None
ENSG00000120253	NUP43	0.3499	0.233	None
ENSG00000107679	PLEKHA1	-0.1028	0.923	None
ENSG00000128609	NDUFA5	0.2705	0.5939	None
ENSG00000197594	ENPP1	-0.1603	0.955	None
ENSG00000168824	NSG1	0.7862	0.5248	None
ENSG00000118849	RARRES1	0.2609	0.9074	None
ENSG00000269946	AL158152.2	-0.7845	0.6378	None
ENSG00000162613	FUBP1	0.2932	0.4248	None
ENSG00000203709	MIR29B2CHG	-0.5325	0.7368	None
ENSG00000160957	RECQL4	0.6604	0.0635	None
ENSG00000185420	SMYD3	-0.3699	0.1926	None
ENSG00000129810	SGO1	1.2329	0.0352	None
ENSG00000231584	FAHD2CP	0.4113	0.8826	None
ENSG00000100603	SNW1	0.1286	0.6603	None
ENSG00000167106	FAM102A	-0.2721	0.602	None
ENSG00000088808	PPP1R13B	-0.0615	0.945	None
ENSG00000205485	AC004980.1	0.0986	0.926	None
ENSG00000188107	EYS	-0.0282	0.9923	None
ENSG00000103042	SLC38A7	-0.4413	0.1344	None
ENSG00000139266	MARCH9	-0.0974	0.9549	None
ENSG00000112130	RNF8	0.0825	0.8129	None
ENSG00000138795	LEF1	-1.0738	0.7466	None
ENSG00000183258	DDX41	-0.0155	0.9732	None
ENSG00000110060	PUS3	-0.061	0.9182	None
ENSG00000163312	HELQ	-0.2686	0.4867	None
ENSG00000187534	PRR13P5	-0.3451	0.5992	None
ENSG00000125966	MMP24	-0.7941	0.4012	None
ENSG00000167874	TMEM88	0.3402	0.8374	None
ENSG00000122126	OCRL	-0.2147	0.1502	None
ENSG00000064655	EYA2	0.9492	0.8299	None
ENSG00000106772	PRUNE2	-0.4295	0.7002	None
ENSG00000058056	USP13	0.4092	0.2177	None
ENSG00000001561	ENPP4	1.8699	0.237	None
ENSG00000180398	MCFD2	0.0285	0.9535	None
ENSG00000162692	VCAM1	2.173	6e-4	up
ENSG00000169612	FAM103A1	0.0857	0.8746	None
ENSG00000249859	PVT1	0.0334	0.968	None
ENSG00000086504	MRPL28	-0.1555	0.6204	None
ENSG00000112379	ARFGEF3	-0.3392	0.8947	None
ENSG00000270055	AC127502.2	0.1747	0.8446	None
ENSG00000215417	MIR17HG	1.284	0.149	None
ENSG00000111052	LIN7A	0.3315	0.649	None
ENSG00000118058	KMT2A	0.2033	0.6549	None
ENSG00000073605	GSDMB	-0.0589	0.972	None
ENSG00000067836	ROGDI	-0.1946	0.7894	None
ENSG00000172006	ZNF554	-0.3597	0.7085	None
ENSG00000139438	FAM222A	-0.4012	0.6174	None
ENSG00000234636	MED14OS	-0.207	0.8926	None
ENSG00000101752	MIB1	0.2122	0.7776	None
ENSG00000197879	MYO1C	-0.4182	0.0022	None
ENSG00000232973	CYP1B1-AS1	-0.9431	0.5942	None
ENSG00000280435	AC006058.4	-0.9502	0.7525	None
ENSG00000135469	COQ10A	-0.3255	0.4806	None
ENSG00000248161	AC098487.1	0.6694	0.4548	None
ENSG00000233871	DLG5-AS1	0.2679	0.8695	None
ENSG00000172819	RARG	-0.4393	0.1279	None
ENSG00000042286	AIFM2	-0.0245	0.9626	None
ENSG00000140153	WDR20	-0.0141	0.9767	None
ENSG00000084731	KIF3C	-0.2024	0.7263	None
ENSG00000019485	PRDM11	0.1495	0.7937	None
ENSG00000100226	GTPBP1	-0.1853	0.4403	None
ENSG00000263412	AC004477.1	1.0735	0.3722	None
ENSG00000100564	PIGH	-0.1999	0.601	None
ENSG00000219507	FTH1P8	-0.0934	0.9106	None
ENSG00000151012	SLC7A11	0.3092	0.7678	None
ENSG00000118705	RPN2	-0.0791	0.7927	None
ENSG00000124831	LRRFIP1	0.1037	0.8768	None
ENSG00000213985	AC078899.1	0.0305	0.9843	None
ENSG00000136813	ECPAS	-0.0741	0.8676	None
ENSG00000113368	LMNB1	1.6797	0	None
ENSG00000126461	SCAF1	-0.0564	0.8719	None
ENSG00000101337	TM9SF4	-0.1783	0.4383	None
ENSG00000142733	MAP3K6	-0.2849	0.486	None
ENSG00000171159	C9orf16	-0.4443	0.053900000000000003	None
ENSG00000111707	SUDS3	0.1299	0.68	None
ENSG00000254681	PKD1P5	0.0243	0.984	None
ENSG00000258890	CEP95	0.4133	0.3048	None
ENSG00000159685	CHCHD6	-0.3061	0.4387	None
ENSG00000151491	EPS8	0.1561	0.8566	None
ENSG00000229320	KRT8P12	0.3019	0.5264	None
ENSG00000253200	AC037459.3	7e-4	0.9995	None
ENSG00000156345	CDK20	-0.6059	0.2642	None
ENSG00000089335	ZNF302	0.206	0.771	None
ENSG00000117448	AKR1A1	-0.1056	0.6542	None
ENSG00000279713	AC080038.3	-0.3361	0.8318	None
ENSG00000232888	RPS11P5	0.1611	0.9203	None
ENSG00000091106	NLRC4	-0.1914	0.9169	None
ENSG00000164318	EGFLAM	0.5285	0.731	None
ENSG00000197465	GYPE	-1.3248	0.2269	None
ENSG00000260822	AC004656.1	0.6781	0.4477	None
ENSG00000136451	VEZF1	0.1388	0.8078	None
ENSG00000197565	COL4A6	-0.0402	0.972	None
ENSG00000272888	LINC01578	0.138	0.636	None
ENSG00000172247	C1QTNF4	-0.5016	0.8063	None
ENSG00000119862	LGALSL	0.4645	0.3204	None
ENSG00000116260	QSOX1	-0.5049	0.0126	None
ENSG00000183172	SMDT1	-0.1947	0.5164	None
ENSG00000072422	RHOBTB1	-0.0212	0.9806	None
ENSG00000151461	UPF2	0.0538	0.9652	None
ENSG00000123095	BHLHE41	-0.4906	0.3499	None
ENSG00000176209	SMIM19	-0.1491	0.785	None
ENSG00000283175	AC007920.2	-1.0267	0.6137	None
ENSG00000116604	MEF2D	-0.3892	0.3722	None
ENSG00000152240	HAUS1	0.3437	0.392	None
ENSG00000173230	GOLGB1	-0.104	0.9446	None
ENSG00000170473	PYM1	-0.2456	0.2807	None
ENSG00000162869	PPP1R21	-0.194	0.5756	None
ENSG00000147883	CDKN2B	0.3869	0.6958	None
ENSG00000236200	KDM4A-AS1	0.1221	0.9504	None
ENSG00000156299	TIAM1	0.3529	0.4747	None
ENSG00000171962	DRC3	0.4966	0.6509	None
ENSG00000205559	CHKB-AS1	-0.6659	0.5831	None
ENSG00000176058	TPRN	-0.0702	0.89	None
ENSG00000104643	MTMR9	0.2755	0.649	None
ENSG00000164104	HMGB2	1.459	0	None
ENSG00000136010	ALDH1L2	0.1252	0.9043	None
ENSG00000243766	HOTTIP	0.3855	0.862	None
ENSG00000102221	JADE3	0.4612	0.0897	None
ENSG00000271425	NBPF10	-0.0847	0.93	None
ENSG00000108306	FBXL20	-0.0769	0.9402	None
ENSG00000175730	BAK1P1	-0.0318	0.9853	None
ENSG00000095739	BAMBI	-0.7426	0.3001	None
ENSG00000042088	TDP1	0.5104	0.0503	None
ENSG00000137269	LRRC1	-0.0558	0.9563	None
ENSG00000182372	CLN8	-0.3442	0.3264	None
ENSG00000144792	ZNF660	1.4666	0.1199	None
ENSG00000118298	CA14	0.8938	0.6546	None
ENSG00000176444	CLK2	0.1249	0.7204	None
ENSG00000107562	CXCL12	-2.2149	0.0023	down
ENSG00000138735	PDE5A	-0.1812	0.9427	None
ENSG00000279348	AC012513.3	0.2479	0.6958	None
ENSG00000213261	EEF1B2P6	0.397	0.8605	None
ENSG00000166189	HPS6	-0.182	0.5533	None
ENSG00000123130	ACOT9	-0.064	0.8494	None
ENSG00000107854	TNKS2	0.1391	0.8391	None
ENSG00000227372	TP73-AS1	0.1832	0.4609	None
ENSG00000172845	SP3	0.4746	0.2761	None
ENSG00000116649	SRM	-0.0193	0.9738	None
ENSG00000073969	NSF	-0.2042	0.4367	None
ENSG00000157999	ANKRD61	-0.0544	0.9799	None
ENSG00000219682	AL133268.1	0.3955	0.6963	None
ENSG00000005486	RHBDD2	0.0337	0.9636	None
ENSG00000164941	INTS8	0.0713	0.9132	None
ENSG00000235387	SPAAR	-0.024	0.992	None
ENSG00000034239	EFCAB1	-0.3458	0.8484	None
ENSG00000224051	CPTP	-0.2716	0.1643	None
ENSG00000232453	AC105277.1	-0.9175	0.4582	None
ENSG00000154174	TOMM70	0.0401	0.9281	None
ENSG00000155511	GRIA1	-0.115	0.964	None
ENSG00000082153	BZW1	0.3082	0.5223	None
ENSG00000143569	UBAP2L	-0.0278	0.9552	None
ENSG00000205571	SMN2	0.3026	0.7521	None
ENSG00000275318	AL136981.2	0.9055	0.5131	None
ENSG00000135801	TAF5L	0.3034	0.1421	None
ENSG00000110107	PRPF19	0.1108	0.7927	None
ENSG00000173762	CD7	-0.2945	0.8303	None
ENSG00000156603	MED19	-0.0975	0.8121	None
ENSG00000175581	MRPL48	0.0902	0.8787	None
ENSG00000204859	ZBTB48	0.0436	0.941	None
ENSG00000100462	PRMT5	-0.0653	0.9182	None
ENSG00000173542	MOB1B	0.4653	0.5227	None
ENSG00000156026	MCU	0.0388	0.9429	None
ENSG00000280020	AC116407.3	0.3896	0.8911	None
ENSG00000197860	SGTB	-0.0798	0.9366	None
ENSG00000144152	FBLN7	0.2972	0.8295	None
ENSG00000178537	SLC25A20	-0.692	0.005	None
ENSG00000161653	NAGS	-0.0295	0.9763	None
ENSG00000137815	RTF1	0.1675	0.359	None
ENSG00000108379	WNT3	0.1271	0.9039	None
ENSG00000132256	TRIM5	0.0052	0.9952	None
ENSG00000108852	MPP2	-0.739	0.0732	None
ENSG00000165376	CLDN2	1.2281	0.5873	None
ENSG00000166582	CENPV	0.4419	0.2262	None
ENSG00000042832	TG	-0.4191	0.8636	None
ENSG00000149571	KIRREL3	0.0865	0.9681	None
ENSG00000132109	TRIM21	-0.6539	0.2139	None
ENSG00000167699	GLOD4	-0.0566	0.9366	None
ENSG00000144649	FAM198A	-1.0295	0.3831	None
ENSG00000111725	PRKAB1	-0.0911	0.7526	None
ENSG00000149743	TRPT1	-0.1731	0.6137	None
ENSG00000179403	VWA1	-0.2902	0.5009	None
ENSG00000260269	AC105036.3	0.7147	0.739	None
ENSG00000213079	SCAF8	0.1904	0.5416	None
ENSG00000255062	AP001318.2	-0.5015	0.7183	None
ENSG00000126746	ZNF384	-0.1349	0.6708	None
ENSG00000133019	CHRM3	-0.4565	0.9093	None
ENSG00000111711	GOLT1B	0.1323	0.8303	None
ENSG00000198692	EIF1AY	-0.0206	0.9991	None
ENSG00000143153	ATP1B1	-0.263	0.62	None
ENSG00000118007	STAG1	0.2534	0.7462	None
ENSG00000253476	AC091185.1	0.3581	0.8944	None
ENSG00000261556	SMG1P7	0.8183	0.1199	None
ENSG00000117122	MFAP2	-0.0351	0.9702	None
ENSG00000164331	ANKRA2	0.106	0.869	None
ENSG00000189144	ZNF573	0.288	0.7436	None
ENSG00000151338	MIPOL1	-0.2513	0.7979	None
ENSG00000188659	SAXO2	-0.8128	0.5815	None
ENSG00000110002	VWA5A	-0.9539	0.073	None
ENSG00000139618	BRCA2	0.7981	0.254	None
ENSG00000054356	PTPRN	0.7891	0.497	None
ENSG00000105176	URI1	0.0871	0.7785	None
ENSG00000141028	CDRT15P1	0.6687	0.6919	None
ENSG00000260774	AC021087.3	0.2501	0.9248	None
ENSG00000132205	EMILIN2	-0.261	0.5903	None
ENSG00000100266	PACSIN2	0.1422	0.5887	None
ENSG00000132824	SERINC3	-0.2539	0.2063	None
ENSG00000108599	AKAP10	0.1461	0.6524	None
ENSG00000205639	MFSD2B	-0.1704	0.7771	None
ENSG00000079616	KIF22	1.0554	0.01	None
ENSG00000171943	SRGAP2C	0.2209	0.8063	None
ENSG00000112893	MAN2A1	0.039	0.9606	None
ENSG00000160445	ZER1	-0.4394	0.155	None
ENSG00000143149	ALDH9A1	-0.2422	0.4803	None
ENSG00000089916	GPATCH2L	0.0259	0.9774	None
ENSG00000131943	C19orf12	-0.1444	0.7159	None
ENSG00000035499	DEPDC1B	1.5939	3e-4	None
ENSG00000062598	ELMO2	-0.2322	0.2762	None
ENSG00000162337	LRP5	-0.0866	0.8947	None
ENSG00000146670	CDCA5	1.0796	0.0235	None
