gene_id	gene	log2FoldChange	padj	stat
ENSG00000145817	YIPF5	0.0399	0.9252	None
ENSG00000232931	LINC00342	0.0633	0.9531	None
ENSG00000140853	NLRC5	0.5359	0.017	None
ENSG00000107779	BMPR1A	0.0231	0.9629	None
ENSG00000138078	PREPL	0.0544	0.9097	None
ENSG00000182957	SPATA13	0.0963	0.8688	None
ENSG00000090263	MRPS33	-0.2585	0.4181	None
ENSG00000169902	TPST1	0.5089	0.0186	None
ENSG00000073578	SDHA	-0.1326	0.5665	None
ENSG00000019549	SNAI2	-0.1797	0.6627	None
ENSG00000101574	METTL4	-0.0705	0.9042	None
ENSG00000167378	IRGQ	-0.0618	0.8876	None
ENSG00000167258	CDK12	-0.0602	0.8586	None
ENSG00000174938	SEZ6L2	-0.1529	0.8557	None
ENSG00000111231	GPN3	-0.5127	0.0298	None
ENSG00000180818	HOXC10	0.0578	0.8374	None
ENSG00000185900	POMK	-0.1126	0.8293	None
ENSG00000154957	ZNF18	0.4031	0.2963	None
ENSG00000172239	PAIP1	-0.0252	0.9465	None
ENSG00000072518	MARK2	-0.028	0.9435	None
ENSG00000171466	ZNF562	-0.0868	0.8187	None
ENSG00000044574	HSPA5	0.1546	0.4608	None
ENSG00000196912	ANKRD36B	-0.2404	0.7432	None
ENSG00000080603	SRCAP	0.3348	0.4576	None
ENSG00000151276	MAGI1	1.2552	1e-4	None
ENSG00000173442	EHBP1L1	0.0165	0.9675	None
ENSG00000125107	CNOT1	0.0757	0.765	None
ENSG00000196656	AC004057.1	-0.3666	0.4404	None
ENSG00000119899	SLC17A5	0.501	0.0032	None
ENSG00000162702	ZNF281	0.3339	0.2502	None
ENSG00000148950	IMMP1L	-0.3863	0.3853	None
ENSG00000090776	EFNB1	0.2573	0.3794	None
ENSG00000104447	TRPS1	0.3435	0.3645	None
ENSG00000144848	ATG3	-0.3472	0.0662	None
ENSG00000123815	COQ8B	0.2584	0.3876	None
ENSG00000161638	ITGA5	-0.2416	0.4514	None
ENSG00000122008	POLK	-0.3808	0.2755	None
ENSG00000161920	MED11	-0.1994	0.6773	None
ENSG00000174799	CEP135	-0.6579	0.0342	None
ENSG00000109332	UBE2D3	-0.0569	0.8362	None
ENSG00000101557	USP14	-0.1072	0.6682	None
ENSG00000138794	CASP6	-0.1647	0.6831	None
ENSG00000132155	RAF1	3e-4	0.999	None
ENSG00000148634	HERC4	-0.5751	0.0171	None
ENSG00000170542	SERPINB9	0.6973	0.3251	None
ENSG00000213593	TMX2	-0.4019	0.0167	None
ENSG00000074755	ZZEF1	0.3204	0.1344	None
ENSG00000160360	GPSM1	0.1573	0.5907	None
ENSG00000104524	PYCR3	-0.1372	0.6648	None
ENSG00000115226	FNDC4	0.0738	0.8267	None
ENSG00000174197	MGA	-0.0317	0.9357	None
ENSG00000140937	CDH11	0.2511	0.2957	None
ENSG00000122912	SLC25A16	-0.1887	0.5143	None
ENSG00000203778	FAM229B	0.44	0.3395	None
ENSG00000181915	ADO	-0.1542	0.5837	None
ENSG00000109685	NSD2	-0.3496	0.2241	None
ENSG00000279822	AC016397.2	0.7733	0.1917	None
ENSG00000133121	STARD13	-0.2606	0.2723	None
ENSG00000137942	FNBP1L	-0.0314	0.9538	None
ENSG00000159055	MIS18A	-0.775	0.0036	None
ENSG00000217801	AL390719.1	0.5428	0.5393	None
ENSG00000169567	HINT1	0.0032	0.9929	None
ENSG00000157873	TNFRSF14	1.4371	0.0337	None
ENSG00000164823	OSGIN2	-0.1742	0.6227	None
ENSG00000014919	COX15	0.0106	0.9783	None
ENSG00000169231	THBS3	0.5364	0.1165	None
ENSG00000170142	UBE2E1	-0.023	0.9535	None
ENSG00000128908	INO80	0.1294	0.6666	None
ENSG00000166188	ZNF319	0.0319	0.9406	None
ENSG00000136504	KAT7	-0.1637	0.6558	None
ENSG00000163273	NPPC	-1.3434	4e-4	None
ENSG00000129038	LOXL1	0.7453	0.0016	None
ENSG00000139990	DCAF5	0.2841	0.1601	None
ENSG00000109118	PHF12	0.3022	0.1954	None
ENSG00000166949	SMAD3	0.2604	0.1384	None
ENSG00000100246	DNAL4	0.2755	0.5314	None
ENSG00000180773	SLC36A4	0.0396	0.9286	None
ENSG00000170779	CDCA4	-0.6233	0.0318	None
ENSG00000137806	NDUFAF1	-0.1672	0.6001	None
ENSG00000169570	DTWD2	0.7146	0.3419	None
ENSG00000168566	SNRNP48	0.0511	0.9214	None
ENSG00000235453	SMIM27	0.2608	0.8112	None
ENSG00000100284	TOM1	0.2711	0.2946	None
ENSG00000017260	ATP2C1	0.1164	0.73	None
ENSG00000135930	EIF4E2	-0.3558	0.0609	None
ENSG00000268388	FENDRR	0.1575	0.915	None
ENSG00000247809	NR2F2-AS1	0.1993	0.8281	None
ENSG00000115561	CHMP3	-0.0479	0.8891	None
ENSG00000225178	RPSAP58	-0.2489	0.6143	None
ENSG00000137492	THAP12	-0.3137	0.1104	None
ENSG00000102910	LONP2	0.1446	0.5143	None
ENSG00000006015	REX1BD	-0.1215	0.7346	None
ENSG00000144158	AL078621.1	-0.8181	0.0196	None
ENSG00000170468	RIOX1	-0.207	0.5348	None
ENSG00000006695	COX10	-0.0227	0.9653	None
ENSG00000197579	TOPORS	-0.0112	0.9804	None
ENSG00000126945	HNRNPH2	-0.0887	0.8012	None
ENSG00000204899	MZT1	-0.6273	8e-4	None
ENSG00000142168	SOD1	-0.1511	0.5453	None
ENSG00000141076	UTP4	-0.5735	0.0028	None
ENSG00000024862	CCDC28A	0.2781	0.6338	None
ENSG00000185838	GNB1L	0.1625	0.773	None
ENSG00000160993	ALKBH4	-0.1371	0.7564	None
ENSG00000037474	NSUN2	-0.2841	0.1506	None
ENSG00000112584	FAM120B	-0.0491	0.8891	None
ENSG00000121940	CLCC1	0.0419	0.9266	None
ENSG00000171634	BPTF	0.2354	0.3808	None
ENSG00000112651	MRPL2	-0.2013	0.5401	None
ENSG00000000971	CFH	-0.0751	0.9047	None
ENSG00000065923	SLC9A7	1.118	0	None
ENSG00000104936	DMPK	1.3906	0	None
ENSG00000174013	FBXO45	-0.3109	0.2549	None
ENSG00000184047	DIABLO	0.7	0.4241	None
ENSG00000182158	CREB3L2	0.1239	0.6196	None
ENSG00000165526	RPUSD4	-0.2196	0.429	None
ENSG00000051128	HOMER3	-0.0816	0.8103	None
ENSG00000179981	TSHZ1	-0.1278	0.7613	None
ENSG00000173848	NET1	0.0419	0.923	None
ENSG00000187642	PERM1	-0.0077	0.9949	None
ENSG00000112182	BACH2	0.0428	0.9765	None
ENSG00000182923	CEP63	-0.335	0.2784	None
ENSG00000161057	PSMC2	-0.2146	0.343	None
ENSG00000172244	C5orf34	-0.3541	0.4831	None
ENSG00000182511	FES	0.4258	0.2331	None
ENSG00000189241	TSPYL1	0.2078	0.3355	None
ENSG00000100796	PPP4R3A	-0.0416	0.9117	None
ENSG00000224897	POT1-AS1	0.6494	0.4586	None
ENSG00000214814	FER1L6	1.8264	0.1958	None
ENSG00000165240	ATP7A	0.2142	0.5316	None
ENSG00000180739	S1PR5	0.4373	0.6401	None
ENSG00000172020	GAP43	0.4976	0.1567	None
ENSG00000163870	TPRA1	0.0462	0.9071	None
ENSG00000029639	TFB1M	0.3601	0.2126	None
ENSG00000139218	SCAF11	-0.2542	0.4113	None
ENSG00000101194	SLC17A9	0.2405	0.3124	None
ENSG00000149483	TMEM138	-0.4058	0.0986	None
ENSG00000005884	ITGA3	0.8581	0.0098	None
ENSG00000100211	CBY1	-0.0901	0.8722	None
ENSG00000183617	MRPL54	-0.1901	0.5827	None
ENSG00000187608	ISG15	0.2441	0.6209	None
ENSG00000167536	DHRS13	0.1069	0.9117	None
ENSG00000102805	CLN5	0.0638	0.9375	None
ENSG00000159259	CHAF1B	-0.8103	0.0716	None
ENSG00000008283	CYB561	0.3264	0.2431	None
ENSG00000164114	MAP9	-0.1498	0.7742	None
ENSG00000088970	KIZ	-0.2577	0.6491	None
ENSG00000158109	TPRG1L	0.0565	0.8744	None
ENSG00000136044	APPL2	-0.0485	0.9102	None
ENSG00000261490	AC005674.2	-0.1413	0.9075	None
ENSG00000132669	RIN2	0.4681	0.0279	None
ENSG00000184220	CMSS1	-0.3986	0.136	None
ENSG00000139211	AMIGO2	-0.0188	0.9687	None
ENSG00000178567	EPM2AIP1	0.0538	0.9021	None
ENSG00000131153	GINS2	-1.0791	0.001	None
ENSG00000160285	LSS	1.2366	0	None
ENSG00000154822	PLCL2	-0.0314	0.9744	None
ENSG00000183840	GPR39	0.4097	0.3182	None
ENSG00000136026	CKAP4	-0.022	0.9658	None
ENSG00000177045	SIX5	0.2698	0.5601	None
ENSG00000181938	GINS3	-0.9773	0.0208	None
ENSG00000142279	WTIP	-0.1371	0.6849	None
ENSG00000008710	PKD1	0.5856	0.0265	None
ENSG00000170632	ARMC10	0.1407	0.6327	None
ENSG00000213341	CHUK	-0.3439	0.1666	None
ENSG00000229563	LINC01204	-0.7949	0.2386	None
ENSG00000184156	KCNQ3	1.1216	0.0837	None
ENSG00000171824	EXOSC10	-0.2297	0.3293	None
ENSG00000051341	POLQ	-0.8623	0.017	None
ENSG00000126785	RHOJ	1.1044	0.0205	None
ENSG00000106714	CNTNAP3	0.357	0.8861	None
ENSG00000100196	KDELR3	0.1686	0.5457	None
ENSG00000110987	BCL7A	-0.0962	0.8608	None
ENSG00000114480	GBE1	0.0796	0.7883	None
ENSG00000130270	ATP8B3	0.0099	0.9907	None
ENSG00000214226	C17orf67	-0.1829	0.7991	None
ENSG00000170214	ADRA1B	1.3281	0.0636	None
ENSG00000125633	CCDC93	-0.0795	0.8139	None
ENSG00000182359	KBTBD3	0.4874	0.5944	None
ENSG00000164483	SAMD3	0.4566	0.1852	None
ENSG00000145022	TCTA	0.0942	0.819	None
ENSG00000179841	AKAP5	0.577	0.5687	None
ENSG00000267254	AC020928.1	-0.0371	0.979	None
ENSG00000170876	TMEM43	-0.1581	0.5071	None
ENSG00000102595	UGGT2	-0.438	0.2382	None
ENSG00000144026	ZNF514	0.0896	0.8916	None
ENSG00000137501	SYTL2	-0.6104	0.0991	None
ENSG00000006715	VPS41	0.1222	0.6726	None
ENSG00000143799	PARP1	-0.2307	0.5014	None
ENSG00000137842	TMEM62	0.1271	0.8091	None
ENSG00000188811	NHLRC3	0.0746	0.8891	None
ENSG00000115484	CCT4	-0.1322	0.588	None
ENSG00000175066	GK5	0.0629	0.9099	None
ENSG00000110719	TCIRG1	0.2964	0.179	None
ENSG00000100814	CCNB1IP1	0.2169	0.4564	None
ENSG00000154710	RABGEF1	0.063	0.9149	None
ENSG00000065054	SLC9A3R2	-0.2897	0.4254	None
ENSG00000247903	AC024896.1	0.1553	0.7621	None
ENSG00000164733	CTSB	-0.2268	0.4324	None
ENSG00000169951	ZNF764	0.0177	0.9782	None
ENSG00000275074	NUDT18	0.3439	0.3293	None
ENSG00000198887	SMC5	-0.262	0.441	None
ENSG00000184787	UBE2G2	-0.1474	0.5143	None
ENSG00000132475	H3F3B	-0.2475	0.3176	None
ENSG00000180694	TMEM64	-0.158	0.6386	None
ENSG00000253414	AC124067.2	0.3965	0.7721	None
ENSG00000167994	RAB3IL1	-0.5031	0.3547	None
ENSG00000064042	LIMCH1	0.3314	0.6858	None
ENSG00000104320	NBN	-0.1647	0.611	None
ENSG00000146426	TIAM2	0.1301	0.8361	None
ENSG00000198113	TOR4A	-0.3111	0.191	None
ENSG00000116030	SUMO1	-0.0044	0.9883	None
ENSG00000187187	ZNF546	-0.3027	0.7716	None
ENSG00000141084	RANBP10	0.1458	0.6753	None
ENSG00000197756	RPL37A	-0.2245	0.2607	None
ENSG00000104442	ARMC1	-0.2375	0.387	None
ENSG00000101680	LAMA1	0.3514	0.521	None
ENSG00000146223	RPL7L1	-0.1647	0.441	None
ENSG00000076321	KLHL20	-0.2237	0.4066	None
ENSG00000170175	CHRNB1	0.712	0.2808	None
ENSG00000108771	DHX58	0.6839	0.2522	None
ENSG00000214106	PAXIP1-AS2	0.5289	0.441	None
ENSG00000186153	WWOX	-0.6549	0.2231	None
ENSG00000110841	PPFIBP1	0.3377	0.0477	None
ENSG00000122966	CIT	-0.636	0.068	None
ENSG00000244165	P2RY11	-0.1395	0.8629	None
ENSG00000151876	FBXO4	-0.2946	0.5204	None
ENSG00000188986	NELFB	-0.1485	0.4962	None
ENSG00000197181	PIWIL2	-0.2416	0.9742	None
ENSG00000134897	BIVM	0.0986	0.8154	None
ENSG00000235863	B3GALT4	0.2679	0.7648	None
ENSG00000223959	AFG3L1P	0.0271	0.9687	None
ENSG00000131381	RBSN	0.0262	0.9528	None
ENSG00000148426	PROSER2	-0.0344	0.9594	None
ENSG00000121851	POLR3GL	0.1964	0.5741	None
ENSG00000137054	POLR1E	-0.3542	0.1673	None
ENSG00000138802	SEC24B	-0.2023	0.3953	None
ENSG00000181396	OGFOD3	-0.1113	0.7503	None
ENSG00000100425	BRD1	-0.017	0.9653	None
ENSG00000104853	CLPTM1	-0.0841	0.7621	None
ENSG00000169122	FAM110B	0.183	0.8926	None
ENSG00000051825	MPHOSPH9	-0.3986	0.2829	None
ENSG00000146826	C7orf43	0.3276	0.2098	None
ENSG00000011566	MAP4K3	-0.0156	0.9741	None
ENSG00000014216	CAPN1	0.1096	0.6212	None
ENSG00000063761	ADCK1	0.0814	0.9005	None
ENSG00000275882	IKBKGP1	-1.4075	0.2381	None
ENSG00000156113	KCNMA1	-0.8849	0.0016	None
ENSG00000080493	SLC4A4	-0.2174	0.7095	None
ENSG00000154188	ANGPT1	0.4441	0.4917	None
ENSG00000196453	ZNF777	-0.0816	0.8321	None
ENSG00000092096	SLC22A17	-0.4193	0.2268	None
ENSG00000131187	F12	0.2963	0.761	None
ENSG00000136100	VPS36	-0.0419	0.9233	None
ENSG00000163104	SMARCAD1	-0.1476	0.6871	None
ENSG00000048392	RRM2B	0.7228	3e-4	None
ENSG00000116525	TRIM62	0.4885	0.1132	None
ENSG00000116151	MORN1	-0.1652	0.8187	None
ENSG00000186310	NAP1L3	-0.5252	0.8214	None
ENSG00000075945	KIFAP3	-0.0189	0.9742	None
ENSG00000162191	UBXN1	0.1123	0.6405	None
ENSG00000102900	NUP93	-0.4689	0.02	None
ENSG00000050438	SLC4A8	0.0282	0.9804	None
ENSG00000124356	STAMBP	0.0372	0.9117	None
ENSG00000150753	CCT5	-0.2904	0.1476	None
ENSG00000179195	ZNF664	0.1393	0.699	None
ENSG00000071054	MAP4K4	0.1204	0.693	None
ENSG00000242247	ARFGAP3	-0.011	0.9769	None
ENSG00000112312	GMNN	-0.8189	0.0183	None
ENSG00000121653	MAPK8IP1	0.1637	0.7437	None
ENSG00000214223	HNRNPA1P10	-0.7389	0.1332	None
ENSG00000198498	TMA16	-0.299	0.2919	None
ENSG00000106665	CLIP2	0.2812	0.1603	None
ENSG00000234171	RNASEH1-AS1	-0.1772	0.7408	None
ENSG00000204947	ZNF425	0.8024	0.234	None
ENSG00000172732	MUS81	0.1245	0.6565	None
ENSG00000091140	DLD	-0.0155	0.9726	None
ENSG00000076555	ACACB	-0.1082	0.8926	None
ENSG00000123472	ATPAF1	-0.0895	0.7769	None
ENSG00000248429	FAM198B-AS1	-0.1402	0.8718	None
ENSG00000196204	RNF216P1	-0.1586	0.6675	None
ENSG00000187531	SIRT7	-0.0491	0.9102	None
ENSG00000215414	PSMA6P1	0.2789	0.7379	None
ENSG00000130734	ATG4D	-0.0424	0.9279	None
ENSG00000071242	RPS6KA2	-0.0172	0.9765	None
ENSG00000282826	FRG1CP	-0.2649	0.718	None
ENSG00000172292	CERS6	0.2675	0.5707	None
ENSG00000105376	ICAM5	1.0445	0.0566	None
ENSG00000015676	NUDCD3	0.0142	0.97	None
ENSG00000125746	EML2	0.3139	0.2363	None
ENSG00000156860	FBRS	0.2638	0.1979	None
ENSG00000137124	ALDH1B1	-0.0049	0.989	None
ENSG00000109466	KLHL2	-0.005	0.9905	None
ENSG00000152219	ARL14EP	-0.3594	0.1931	None
ENSG00000081026	MAGI3	-0.0222	0.9675	None
ENSG00000143315	PIGM	-0.248	0.473	None
ENSG00000104823	ECH1	0.2135	0.5251	None
ENSG00000125744	RTN2	0.2704	0.521	None
ENSG00000117519	CNN3	0.2214	0.3285	None
ENSG00000160888	IER2	0.0211	0.9664	None
ENSG00000115524	SF3B1	-0.1292	0.626	None
ENSG00000178057	NDUFAF3	-0.0721	0.8383	None
ENSG00000115129	TP53I3	-0.0694	0.8736	None
ENSG00000007541	PIGQ	-0.0365	0.9351	None
ENSG00000010610	CD4	-0.0076	0.9925	None
ENSG00000072401	UBE2D1	-0.1376	0.7058	None
ENSG00000167992	VWCE	0.2823	0.8561	None
ENSG00000136522	MRPL47	-0.4001	0.0993	None
ENSG00000108523	RNF167	-0.0905	0.8366	None
ENSG00000150527	CTAGE5	0.1446	0.7678	None
ENSG00000122696	SLC25A51	0.2881	0.4429	None
ENSG00000177576	C18orf32	0.0637	0.9515	None
ENSG00000105298	CACTIN	-0.1188	0.699	None
ENSG00000002586	CD99	-0.1896	0.3763	None
ENSG00000165219	GAPVD1	0.0159	0.9675	None
ENSG00000139546	TARBP2	-0.0276	0.9505	None
ENSG00000186446	ZNF501	-0.238	0.7403	None
ENSG00000101464	PIGU	-0.2623	0.3185	None
ENSG00000077092	RARB	1.9986	0.014	None
ENSG00000171067	C11orf24	-0.047	0.8923	None
ENSG00000066455	GOLGA5	0.1335	0.6949	None
ENSG00000198563	DDX39B	0.2674	0.4374	None
ENSG00000138757	G3BP2	0.0542	0.8469	None
ENSG00000142867	BCL10	0.1397	0.6428	None
ENSG00000011304	PTBP1	-0.1705	0.5056	None
ENSG00000147679	UTP23	-0.3411	0.2975	None
ENSG00000162458	FBLIM1	0.5213	0.0153	None
ENSG00000156471	PTDSS1	-0.1066	0.6629	None
ENSG00000102054	RBBP7	-0.2047	0.469	None
ENSG00000112096	SOD2	-0.0243	0.953	None
ENSG00000173113	TRMT112	-0.1456	0.5431	None
ENSG00000121542	SEC22A	-0.2527	0.4943	None
ENSG00000171291	ZNF439	0.4225	0.6648	None
ENSG00000141642	ELAC1	-0.1194	0.8424	None
ENSG00000197496	SLC2A10	0.6443	0.0026	None
ENSG00000006282	SPATA20	0.3696	0.1277	None
ENSG00000135318	NT5E	-0.0902	0.7461	None
ENSG00000161243	FBXO27	0.5948	0.1484	None
ENSG00000138050	THUMPD2	-0.1698	0.7727	None
ENSG00000147475	ERLIN2	-0.1934	0.4349	None
ENSG00000080819	CPOX	-0.1452	0.6136	None
ENSG00000182318	ZSCAN22	-0.1239	0.8399	None
ENSG00000153363	LINC00467	0.3045	0.6454	None
ENSG00000135763	URB2	-0.387	0.124	None
ENSG00000226243	RPL37AP1	0.3928	0.5706	None
ENSG00000161395	PGAP3	-0.353	0.4212	None
ENSG00000196123	KIAA0895L	0.4509	0.1136	None
ENSG00000184481	FOXO4	0.585	0.2975	None
ENSG00000213619	NDUFS3	-0.2096	0.441	None
ENSG00000100836	PABPN1	-0.1761	0.5252	None
ENSG00000126756	UXT	-0.3351	0.185	None
ENSG00000135454	B4GALNT1	0.2783	0.7593	None
ENSG00000136274	NACAD	0.4676	0.1013	None
ENSG00000213420	GPC2	0.1567	0.8722	None
ENSG00000129071	MBD4	-0.2895	0.2485	None
ENSG00000164329	PAPD4	-0.0647	0.8726	None
ENSG00000156983	BRPF1	-0.0031	0.9939	None
ENSG00000047578	KIAA0556	0.3329	0.2388	None
ENSG00000232527	AC245595.1	-0.4017	0.83	None
ENSG00000108669	CYTH1	0.0065	0.9872	None
ENSG00000119912	IDE	-0.028	0.9515	None
ENSG00000243302	AC018638.4	0.3124	0.6571	None
ENSG00000163132	MSX1	0.2235	0.5959	None
ENSG00000167393	PPP2R3B	-0.2901	0.3353	None
ENSG00000168813	ZNF507	-0.2084	0.5051	None
ENSG00000234684	SDCBP2-AS1	0.9084	0.2345	None
ENSG00000053372	MRTO4	-0.613	0.0018	None
ENSG00000145990	GFOD1	-0.305	0.5393	None
ENSG00000121057	AKAP1	-0.1593	0.6491	None
ENSG00000120963	ZNF706	-0.15	0.5641	None
ENSG00000182400	TRAPPC6B	-0.0824	0.8567	None
ENSG00000139197	PEX5	0.0418	0.9256	None
ENSG00000183814	LIN9	-0.8655	0.0115	None
ENSG00000005238	FAM214B	0.2277	0.4219	None
ENSG00000136824	SMC2	-0.8271	1e-4	None
ENSG00000164603	BMT2	0.2303	0.6204	None
ENSG00000157600	TMEM164	-0.1642	0.5898	None
ENSG00000160746	ANO10	0.061	0.8638	None
ENSG00000171791	BCL2	-0.4962	0.5211	None
ENSG00000121691	CAT	0.2766	0.536	None
ENSG00000184983	NDUFA6	-0.1231	0.72	None
ENSG00000196526	AFAP1	0.1172	0.7222	None
ENSG00000130522	JUND	0.8338	0	None
ENSG00000111605	CPSF6	-0.4538	0.0097	None
ENSG00000169851	PCDH7	-0.0259	0.9679	None
ENSG00000179361	ARID3B	0.16	0.7817	None
ENSG00000197965	MPZL1	0.2268	0.2969	None
ENSG00000062725	APPBP2	0.2448	0.3185	None
ENSG00000138286	FAM149B1	-0.2729	0.3077	None
ENSG00000143702	CEP170	0.3085	0.2954	None
ENSG00000198728	LDB1	0.0948	0.784	None
ENSG00000214113	LYRM4	-0.1595	0.6122	None
ENSG00000248593	DSTNP2	0.1358	0.8171	None
ENSG00000164535	DAGLB	-0.1809	0.5351	None
ENSG00000160209	PDXK	0.0422	0.8823	None
ENSG00000205670	SMIM11A	-0.6744	0.8769	None
ENSG00000173153	ESRRA	-0.0922	0.752	None
ENSG00000168958	MFF	-0.0444	0.9021	None
ENSG00000167779	IGFBP6	-0.7327	0.0121	None
ENSG00000177697	CD151	-0.0804	0.8277	None
ENSG00000176692	FOXC2	-0.0449	0.9216	None
ENSG00000125482	TTF1	-0.5847	0.0373	None
ENSG00000106617	PRKAG2	0.1717	0.6741	None
ENSG00000175274	TP53I11	0.2472	0.5606	None
ENSG00000006634	DBF4	-0.5098	0.0605	None
ENSG00000221983	UBA52	-0.2197	0.2979	None
ENSG00000198478	SH3BGRL2	0.4509	0.611	None
ENSG00000137573	SULF1	-0.3691	0.8028	None
ENSG00000185567	AHNAK2	0.636	0.0163	None
ENSG00000087253	LPCAT2	0.381	0.3356	None
ENSG00000233369	GTF2IP4	0.457	0.2957	None
ENSG00000160961	ZNF333	-0.0692	0.9005	None
ENSG00000010626	LRRC23	-0.1285	0.8561	None
ENSG00000120256	LRP11	0.0889	0.7766	None
ENSG00000234545	FAM133B	-0.4348	0.3193	None
ENSG00000108055	SMC3	-0.5156	0.0516	None
ENSG00000101444	AHCY	0.0676	0.8373	None
ENSG00000141295	SCRN2	0.3214	0.3573	None
ENSG00000056097	ZFR	-0.0933	0.7072	None
ENSG00000063244	U2AF2	-0.2741	0.1955	None
ENSG00000106853	PTGR1	-0.1923	0.4531	None
ENSG00000198843	SELENOT	0.0111	0.9793	None
ENSG00000113273	ARSB	0.162	0.5393	None
ENSG00000111276	CDKN1B	-0.1183	0.7464	None
ENSG00000239883	PARGP1	-0.0234	0.9837	None
ENSG00000106688	SLC1A1	0.2251	0.6636	None
ENSG00000117174	ZNHIT6	-0.2115	0.4703	None
ENSG00000166133	RPUSD2	-0.2442	0.4386	None
ENSG00000166741	NNMT	0.1773	0.7121	None
ENSG00000101365	IDH3B	-0.2063	0.4092	None
ENSG00000134245	WNT2B	0.7743	0.2628	None
ENSG00000136205	TNS3	0.6478	0.0424	None
ENSG00000102898	NUTF2	-0.1052	0.6858	None
ENSG00000182993	C12orf60	-0.4797	0.5909	None
ENSG00000153531	ADPRHL1	-0.1027	0.9369	None
ENSG00000093144	ECHDC1	-0.1637	0.5307	None
ENSG00000125841	NRSN2	0.2861	0.2848	None
ENSG00000139719	VPS33A	0.0563	0.9129	None
ENSG00000162542	TMCO4	0.3468	0.5298	None
ENSG00000117500	TMED5	-0.0507	0.9103	None
ENSG00000178691	SUZ12	-0.2932	0.2645	None
ENSG00000154065	ANKRD29	0.2455	0.7542	None
ENSG00000204439	C6orf47	-0.0284	0.9571	None
ENSG00000185842	DNAH14	0.0825	0.912	None
ENSG00000095139	ARCN1	0.0706	0.7798	None
ENSG00000224945	AL353150.1	-0.1329	0.8986	None
ENSG00000160218	TRAPPC10	0.0869	0.7914	None
ENSG00000159593	NAE1	-0.2682	0.2833	None
ENSG00000112304	ACOT13	0.1171	0.8048	None
ENSG00000132823	OSER1	-0.1858	0.5472	None
ENSG00000173482	PTPRM	0.4218	0.2416	None
ENSG00000117682	DHDDS	0.0769	0.8012	None
ENSG00000015568	RGPD5	-1.0565	0.3831	None
ENSG00000169045	HNRNPH1	-0.2087	0.502	None
ENSG00000138193	PLCE1	-0.2865	0.5239	None
ENSG00000100994	PYGB	0.156	0.5393	None
ENSG00000203760	CENPW	-0.7781	0.0141	None
ENSG00000105173	CCNE1	-0.5925	0.2301	None
ENSG00000241360	PDXP	-0.2084	0.6193	None
ENSG00000107020	PLGRKT	-0.1568	0.7423	None
ENSG00000174516	PELI3	-0.1599	0.7187	None
ENSG00000171103	TRMT61B	-0.2374	0.4898	None
ENSG00000196935	SRGAP1	0.082	0.8043	None
ENSG00000163359	COL6A3	0.0087	0.9896	None
ENSG00000197448	GSTK1	0.0268	0.9399	None
ENSG00000034152	MAP2K3	0.3506	0.0829	None
ENSG00000174640	SLCO2A1	1.3133	0.2714	None
ENSG00000157450	RNF111	0.0098	0.9812	None
ENSG00000164916	FOXK1	0.3557	0.169	None
ENSG00000138778	CENPE	-0.9746	0.0012	None
ENSG00000159082	SYNJ1	0.1524	0.6893	None
ENSG00000158792	SPATA2L	0.0095	0.9862	None
ENSG00000173269	MMRN2	0.2889	0.6849	None
ENSG00000072506	HSD17B10	-0.3207	0.0868	None
ENSG00000131941	RHPN2	0.1454	0.8525	None
ENSG00000178467	P4HTM	0.322	0.2458	None
ENSG00000161513	FDXR	0.3216	0.2641	None
ENSG00000196756	SNHG17	-0.2859	0.3363	None
ENSG00000154265	ABCA5	0.1506	0.8322	None
ENSG00000221829	FANCG	-0.6563	0.0224	None
ENSG00000125170	DOK4	0.1948	0.4576	None
ENSG00000183648	NDUFB1	-0.0884	0.8204	None
ENSG00000136856	SLC2A8	0.1784	0.878	None
ENSG00000137288	UQCC2	-0.3075	0.1811	None
ENSG00000167085	PHB	-0.1854	0.4343	None
ENSG00000233101	HOXB-AS3	0.1499	0.8927	None
ENSG00000166734	CASC4	0.3853	0.143	None
ENSG00000163281	GNPDA2	-0.5065	0.0261	None
ENSG00000233762	AC007969.1	-0.0246	0.9643	None
ENSG00000151065	DCP1B	0.2006	0.5915	None
ENSG00000126254	RBM42	-0.359	0.036	None
ENSG00000205531	NAP1L4	-0.3394	0.1362	None
ENSG00000168872	DDX19A	-0.1357	0.6763	None
ENSG00000134996	OSTF1	-0.0653	0.84	None
ENSG00000159214	CCDC24	0.5063	0.2602	None
ENSG00000104133	SPG11	0.0657	0.8547	None
ENSG00000168944	CEP120	-0.0776	0.8614	None
ENSG00000106991	ENG	0.226	0.2973	None
ENSG00000101017	CD40	0.3997	0.409	None
ENSG00000258366	RTEL1	-0.4438	0.611	None
ENSG00000177150	FAM210A	-0.091	0.8214	None
ENSG00000204525	HLA-C	-0.15310000000000001	0.9034	None
ENSG00000254285	KRT8P3	0.1423	0.9272	None
ENSG00000158715	SLC45A3	0.3787	0.3522	None
ENSG00000112578	BYSL	-0.4698	0.0311	None
ENSG00000100345	MYH9	0.2013	0.3695	None
ENSG00000004779	NDUFAB1	-0.0714	0.8374	None
ENSG00000105856	HBP1	0.1657	0.73	None
ENSG00000134697	GNL2	-0.4168	0.0248	None
ENSG00000261327	AC134312.5	1.0357	0.239	None
ENSG00000167110	GOLGA2	0.2874	0.1818	None
