ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	90	-0.5212882014195603	-2.000121568812978	2.500451625803788e-5	3.157388462037692e-4	2.4286683255414788e-4	3636	tags=51%, list=25%, signal=39%	6872/545/6878/7156/5562/5810/4683/10111/4193/6874/472/6873/5884/51616/1017/4194/54457/5982/83695/6877/204851/9891/6119/6749/11198/1111/4361/116028/7486/5985/5984/6790/5932/11073/9212/80010/22974/672/9156/1763/5983/580/83990/890/8900/641
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	86	-0.5163245324893414	-1.966299403850739	3.0694997745259975e-5	3.8410226908257755e-4	2.954520883019334e-4	2706	tags=42%, list=19%, signal=34%	55722/23354/10806/4957/27229/79959/55755/10426/80184/93323/5116/115106/79441/113457/54801/80321/10142/5108/54820/55125/81027/9738/440145/9793/9702/84131/9662/121441/7840/55835/983/22995/10733/5347/4751/11064
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	109	0.49218130751490397	1.8603155810643204	3.9381394885874726e-5	4.883996205042857e-4	3.75677780161305e-4	4736	tags=73%, list=32%, signal=50%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/8666/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/8665/6130/6138/27335/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/8668/8664/6230/6170/6233/6231/6124/6187/6175/6207/6147/8667/3921/6146/6201
R-HSA-1221632	Meiotic synapsis	25	-0.6997420457996377	-2.028593375885022	4.55510215364536e-5	5.599147691516288e-4	4.3068734848160606e-4	1730	tags=44%, list=12%, signal=39%	10735/8243/25913/10274/5885/9126/10734/672/23224/3306/4001
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	111	0.48301918132525457	1.8334685882036326	4.976870806959554e-5	6.063924167427036e-4	4.6643803038448264e-4	4770	tags=69%, list=33%, signal=47%	2109/84987/4694/4708/4696/4695/4713/9997/10476/514/4707/513/1340/516/1329/27089/10975/1327/29796/521/4716/4728/51103/126328/4718/93058/9551/51300/1337/374291/2110/4723/4711/9167/54539/4717/2108/4702/4726/4724/4697/6834/4725/7384/4731/4715/4706/1351/1349/6391/1537/7388/6390/51079/9997/4722/6389/91942/4709/4700/4710/10632/4705/1345/80219/9377/539/522/4720/7381/90639/517/1350/25915/506/518/498
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	13	-0.8251460539015024	-2.0573885908648126	5.934014664190294e-5	7.167257711791582e-4	5.513066255517756e-4	1458	tags=46%, list=10%, signal=42%	1111/7465/891/983/995/2810
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	21	-0.7245507618703321	-2.0221190739500257	6.513094263077855e-5	7.798868906392362e-4	5.998902610729604e-4	1928	tags=62%, list=13%, signal=54%	5982/6119/5424/5981/2237/10714/5985/5426/5984/5427/5111/3978/5983
R-HSA-6783310	Fanconi Anemia Pathway	37	-0.6229223992561843	-1.974176713017764	6.725240816660555e-5	7.984067943881633e-4	6.141358010715667e-4	2115	tags=46%, list=14%, signal=39%	2178/2176/91442/6119/2072/378708/64858/2189/29089/57697/2175/9937/146956/7398/55215/2177/2187
R-HSA-388844	Receptor-type tyrosine-protein phosphatases	16	0.7866690379597252	2.0396032376667095	7.320733339558479e-5	8.615567428266374e-4	6.627108438248169e-4	416	tags=31%, list=3%, signal=30%	26050/84631/8499/8497/94030
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	45	0.6198740949409606	2.037786164805034	7.381227674324684e-5	8.615567428266374e-4	6.627108438248169e-4	1415	tags=40%, list=10%, signal=36%	718/3383/3134/8519/3106/117157/135250/9976/3695/10219/3133/3107/56654/975/958/1278/3105/912
R-HSA-196071	Metabolism of steroid hormones	20	0.7582056759718165	2.0630072098757535	7.856477745910982e-5	9.09387299089196e-4	6.995021852718989e-4	1213	tags=40%, list=8%, signal=37%	3294/3290/1588/1583/51171/706/231/112812
R-HSA-5633007	Regulation of TP53 Activity	154	-0.42334738555920803	-1.7544624202885533	8.163802666100007e-5	9.371505705134636e-4	7.208577386769473e-4	3877	tags=40%, list=27%, signal=30%	117584/6908/1459/29117/6872/545/6878/7156/7874/5562/5810/4683/10111/4193/6874/472/5931/7159/6873/5884/10000/133383/2033/51616/3066/1017/4194/54457/253260/5982/83695/6877/204851/9891/5928/6119/6749/11198/1111/4361/116028/7994/7486/5985/5984/6790/5932/11073/9212/80010/22974/672/9156/983/1763/5983/580/83990/890/5608/8900/641
R-HSA-912446	Meiotic recombination	21	-0.7180579623538136	-2.00399858545341	8.325392832157869e-5	9.478664462186294e-4	7.291004076479929e-4	3482	tags=81%, list=24%, signal=62%	7156/1019/4683/10111/472/1017/5889/29893/6119/4361/5932/4439/672/84057/675/11144/641
R-HSA-174411	Polymerase switching on the C-strand of the telomere	25	-0.689236964546774	-1.9981385270294836	8.814008985764192e-5	9.953380879045904e-4	7.65615671420681e-4	1928	tags=52%, list=13%, signal=45%	5982/79075/5424/63922/25913/5981/10714/5985/5984/5111/5983/5422/5557
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	80	0.5275357431769963	1.9173033625336389	1.008531450521445e-4	0.0011297178909470055	8.689808338533674e-4	2069	tags=40%, list=14%, signal=35%	718/4312/3569/3371/5265/3488/60676/4240/3489/8542/3485/348/1435/8614/7466/10272/3487/2621/3053/335/4241/1471/652/3913/5768/5069/4924/174/11098/3490/7076/51246
R-HSA-8978868	Fatty acid metabolism	130	0.44449131952064613	1.7451174146294208	1.0950433867471973e-4	0.0012168122113534856	9.359739263565519e-4	3605	tags=42%, list=25%, signal=32%	79993/1573/284486/55301/51703/247/1545/8644/5742/4056/5740/80221/2678/59344/5563/26063/22949/788/283927/1384/9536/30/11000/23600/2879/2876/215/8309/873/79966/6916/10005/8310/122970/6576/1892/1666/79777/113612/26027/1632/37/35/4363/10455/84693/11332/197322/80142/1374/55856/166785/80724/1622/54677
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	74	-0.5196642137059405	-1.9369155195573529	1.2324969124559025e-4	0.0013586811201597212	0.0010450997210883384	2406	tags=42%, list=16%, signal=35%	4927/23165/6996/80012/53371/142/129401/9972/23279/81929/23137/10735/10762/1911/8243/5903/9631/10274/79677/55706/9818/57122/7486/7175/9656/5885/9126/672/493861/84733/641
R-HSA-73856	RNA Polymerase II Transcription Termination	65	-0.531156360939063	-1.9298568762410795	1.269165327834079e-4	0.001379794967839333	0.001061340526965195	5728	tags=74%, list=39%, signal=45%	9775/10921/6636/22916/9939/7307/8563/55339/22794/26097/8106/6431/51692/6628/6635/4116/81608/1478/6426/6637/10189/7919/10898/4686/7884/6429/55110/51362/79869/9295/10250/10914/6432/10569/25888/23283/11052/6428/53981/134353/10212/51585/11051/57187/79228/9984/65109/6427
R-HSA-72187	mRNA 3'-end processing	56	-0.5433918483111458	-1.916044632675917	1.271517320975051e-4	0.001379794967839333	0.001061340526965195	5728	tags=73%, list=39%, signal=45%	9775/10921/22916/9939/7307/8563/55339/22794/26097/8106/6431/51692/4116/81608/1478/6426/10189/7919/10898/4686/6429/55110/51362/79869/9295/10250/10914/6432/10569/23283/11052/6428/53981/10212/51585/11051/57187/79228/9984/65109/6427
R-HSA-8953750	Transcriptional Regulation by E2F6	33	-0.6448315546968404	-1.9774506168806885	1.390697237292e-4	0.0014970213892695878	0.001151511280443054	3687	tags=67%, list=25%, signal=50%	1876/10138/6045/8726/5931/84108/317/80012/23429/11335/5928/1911/23269/1111/23468/1869/23512/8317/5932/672/6241/2146
R-HSA-3700989	Transcriptional Regulation by TP53	346	-0.3394520177384771	-1.5427942241599255	1.4010999323617454e-4	0.0014970213892695878	0.001151511280443054	3500	tags=29%, list=24%, signal=23%	6878/7156/7874/23019/50484/5433/5562/1027/5810/5934/4683/10111/4193/5431/6874/472/5931/7159/9125/6873/1387/5884/25904/1643/6917/1121/839/10000/133383/2033/317/51616/3066/1017/27327/4194/4848/54457/192670/5876/904/192669/253260/1386/5982/2176/83695/6877/204851/835/9891/26523/5928/3486/905/6119/6749/11198/23112/1111/246175/27161/4361/116028/7994/57690/7486/5985/143686/1869/5984/9656/6790/5111/5932/5933/11073/4436/9212/80010/22974/672/55835/9156/55215/891/983/1763/5983/2177/332/580/995/2810/83990/890/9134/5608/8900/641/79733
R-HSA-5617833	Cilium Assembly	180	-0.3992262313365578	-1.7017592665547518	1.4304882849514104e-4	0.0015167543723645107	0.0011666899230419298	2827	tags=41%, list=19%, signal=34%	51668/27031/10694/79989/10576/50807/582/79738/80254/3842/11190/8481/79969/95681/80173/92104/55142/3320/150737/26005/51134/55722/23354/10806/5311/4957/79959/8100/55755/54536/146057/79659/80184/10640/9321/93323/132320/5116/200894/115106/9657/79441/113457/54801/4867/80321/10142/57560/5108/54820/54806/57539/22832/55125/81027/9738/79809/9793/9702/84131/9662/121441/347240/7840/117177/79598/55835/983/6608/22995/10733/5347/4751/11064
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	19	-0.7338098814638836	-2.013247315877999	1.4869604146859727e-4	0.0015552262875478812	0.0011962825825933838	745	tags=37%, list=5%, signal=35%	7443/3930/891/983/7112/9133/4001
R-HSA-8957275	Post-translational protein phosphorylation	72	0.526878027847036	1.8781720103995203	1.4891655597110742e-4	0.0015552262875478812	0.0011962825825933838	3658	tags=57%, list=25%, signal=43%	718/3569/3371/5265/3488/4240/8542/348/1435/8614/7466/10272/3487/2621/3053/335/4241/1471/652/3913/5768/4924/174/11098/3490/7076/51246/3956/57104/10970/11167/54587/54972/7425/2519/5589/84141/2335/351/3915/334
R-HSA-877300	Interferon gamma signaling	68	0.5480246922943074	1.9423053409092366	1.5134638832565165e-4	0.0015688069655547024	0.0012067288621408988	2653	tags=44%, list=18%, signal=36%	115361/4938/3383/4939/8638/3134/23650/3106/3665/816/2633/3133/3107/3664/3105/4940/6772/2634/3659/10379/5371/7706/2635/567/6737/7412/80128/3459/9830/10346
R-HSA-180910	Vpr-mediated nuclear import of PICs	31	-0.640087937517348	-1.9300459153618519	1.5742453027597824e-4	0.001607813768774513	0.0012367329584374452	4150	tags=77%, list=28%, signal=56%	4928/8021/23636/9883/3159/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175/11168
R-HSA-69002	DNA Replication Pre-Initiation	99	-0.4637823986098242	-1.8052760961960552	1.5730702624086276e-4	0.001607813768774513	0.0012367329584374452	1136	tags=21%, list=8%, signal=20%	4175/4174/5426/8318/4172/4173/5427/8317/23594/51053/81620/990/4171/84515/11065/10926/4176/5422/5557/4998/55388
R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	33	-0.6412046030117289	-1.966328149633421	1.604645796318251e-4	0.0016269000080920079	0.001251414124673857	4150	tags=79%, list=28%, signal=57%	4928/8021/23636/9883/79023/348995/23511/55746/4927/23165/140609/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175/891/983/9133
R-HSA-180746	Nuclear import of Rev protein	31	-0.6384655075445191	-1.9251538307614695	1.7162799073137518e-4	0.0017274730371440589	0.0013287750617265127	4150	tags=77%, list=28%, signal=56%	4928/8021/23636/9883/79023/348995/23511/55746/3837/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/1104/55706/9818/57122/7175
R-HSA-445095	Interaction between L1 and Ankyrins	23	0.7193551583112721	2.0493245278982	1.7431221066158367e-4	0.0017418680619348179	0.001339847738140912	1346	tags=48%, list=9%, signal=43%	6328/4897/23114/57731/3786/6326/3897/6335/6324/286/6336
R-HSA-2470946	Cohesin Loading onto Chromatin	10	-0.8526124324037292	-1.990234633309593	1.7964420158796612e-4	0.0017696864964942196	0.0013612457231189671	2141	tags=90%, list=15%, signal=77%	23244/23063/10735/8243/10274/25836/5885/9126/23047
R-HSA-177243	Interactions of Rev with host cellular proteins	34	-0.625333079835179	-1.9301656670980496	1.7860913776375392e-4	0.0017696864964942196	0.0013612457231189671	4150	tags=74%, list=28%, signal=53%	4928/8021/23636/9883/79023/348995/23511/55746/3837/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/7514/1104/55706/9818/57122/7175
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	39	-0.5995780828857067	-1.9374237047494989	1.814774308936442e-4	0.001775155996558252	0.0013654528714384649	5186	tags=87%, list=36%, signal=56%	9688/55339/8086/8480/51692/79902/81608/4928/1977/8021/10189/23636/9883/10898/4686/79023/348995/23511/55746/53981/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	86	-0.48767401709770564	-1.8571907177633649	1.8418604926519113e-4	0.001789051905100353	0.001376141626824947	1475	tags=22%, list=10%, signal=20%	113457/3796/81027/3835/3833/29127/146909/11004/100302736/81930/9493/24137/56992/1062/23046/3832/9585/10112/26153
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	40	-0.601695199451207	-1.9524306561534432	1.953004644941251e-4	0.0018838357304329153	0.0014490494989878437	4228	tags=88%, list=29%, signal=62%	9688/55339/8086/8480/51692/79902/81608/4928/1977/8021/10189/23636/9883/10898/4686/79023/7884/348995/23511/55746/53981/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	48	-0.5667222246554319	-1.9198712617248697	2.0826233400730596e-4	0.001993157600408615	0.0015331400586675338	1020	tags=29%, list=7%, signal=27%	246175/1869/6790/5111/5933/55835/891/983/995/2810/890/9134/8900/79733
R-HSA-168274	Export of Viral Ribonucleoproteins from Nucleus	31	-0.6339678248248888	-1.9115920470551786	2.0950396663762258e-4	0.001993157600408615	0.0015331400586675338	4150	tags=74%, list=28%, signal=53%	4928/8021/23636/9883/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/7514/55706/9818/57122/7175
R-HSA-2468052	Establishment of Sister Chromatid Cohesion	11	-0.8187474133878282	-1.9447563772262835	2.1785383266393515e-4	0.002058496418844938	0.0015833987837729625	2141	tags=91%, list=15%, signal=78%	23244/23063/10735/8243/10274/113130/5885/9126/23047/157570
R-HSA-380108	Chemokine receptors bind chemokines	19	0.7505141355707564	2.0203389234902773	2.3060910911702152e-4	0.002164297652456371	0.0016647812642516136	883	tags=53%, list=6%, signal=50%	6364/6352/6376/3627/6374/2920/3576/6387/2921/6372
R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	19	-0.7201294786677614	-1.9757143868385605	2.76390362386439e-4	0.0025559444312899375	0.00196603660168943	2362	tags=58%, list=16%, signal=49%	1875/91750/5928/132660/1869/5111/990/5933/993/286826/7153
R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	33	-0.6317803581517452	-1.9374276116925149	2.747350577826003e-4	0.0025559444312899375	0.00196603660168943	4150	tags=79%, list=28%, signal=57%	4928/1977/8021/10189/23636/9883/4686/79023/7884/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-1474228	Degradation of the extracellular matrix	95	0.4824275871717614	1.7931122640505894	2.7786004976586076e-4	0.0025559444312899375	0.00196603660168943	1962	tags=33%, list=13%, signal=28%	222663/4314/11096/4312/7093/1301/2/1520/64386/63827/3909/9510/4324/10893/1298/50509/164656/440854/1300/1307/1278/1508/1513/3918/3914/1292/56999/1509/649/4327/7076
R-HSA-174414	Processive synthesis on the C-strand of the telomere	19	-0.7164822401925923	-1.965707989737648	2.9886064711738677e-4	0.0027310357818819096	0.002100717152521798	1682	tags=53%, list=12%, signal=47%	6119/5424/25913/2237/7486/10714/5111/3978/1763/641
R-HSA-72766	Translation	269	0.36361108194375147	1.5628583095066904	3.0459589421176416e-4	0.002765252921961702	0.0021270370321633345	5260	tags=54%, list=36%, signal=35%	1917/64951/64975/128308/6748/64981/6142/6165/23521/6234/6223/116541/64979/6137/25873/6168/6159/6158/6181/54998/6727/6222/6132/6134/6167/8666/6227/8891/6232/122704/6206/6161/6208/6183/7311/6193/11224/6171/6169/6210/6191/219402/118487/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6182/6136/1933/6228/6217/1915/90480/7818/6122/6202/8890/54460/64928/1938/6205/8665/6130/6138/27335/54948/6209/51073/9045/6128/79587/10952/6156/9349/200916/6194/6139/64969/92935/26589/6133/57038/6143/84545/327/6188/9553/6235/8668/8664/6230/6170/6233/6231/6124/65993/58477/10573/6187/6175/23480/6207/6150/6147/8667/64960/3921/7284/10667/64432/51504/6146/51264/6201/28972/6154/79590/29927/51069/6185/5464/6189/27068/6125/55168/64963/1650/6129/78988/80222/51649/51650/51253
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	30	-0.6453455587103875	-1.9396866934887762	3.2388256048871555e-4	0.002883800490505294	0.0022182240141433622	1928	tags=47%, list=13%, signal=41%	5982/6119/5424/5981/10714/5985/5426/5984/56852/5427/5111/7398/51514/5983
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	78	0.5083094487152496	1.8387249658528564	3.2269332240042806e-4	0.002883800490505294	0.0022182240141433622	1421	tags=26%, list=10%, signal=23%	6288/7124/4314/3383/3553/4312/3569/3552/3576/3606/3718/1052/3592/4128/3570/595/598/1278/3726/6772
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	162	0.4171115859225516	1.6914293942121832	3.2052225577560047e-4	0.002883800490505294	0.0022182240141433622	5147	tags=65%, list=35%, signal=42%	6092/6585/5699/5698/5687/5696/5721/6923/5693/6142/5720/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/7316/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/5691/6156/9349/200916/6194/6139/6133/6143/5714/6921/6188/6235/6230/6170/6233/6231/6124/5694/6091/6187/6175/6207/5692/5710/5715/6147/3921/5704/6146/6201/6154/7979/5688/9491/6189/7314/5719/6125/5705/6129/5689
R-HSA-1474165	Reproduction	56	-0.5223539008806802	-1.8418630887643852	3.3996206691296087e-4	0.003007689878612119	0.002313519932394605	1997	tags=39%, list=14%, signal=34%	5889/29893/10735/6119/8243/25913/347732/10274/4361/5932/5885/9126/4439/10734/672/23224/84057/675/3306/11144/4001/641
R-HSA-191859	snRNP Assembly	51	-0.5388361445157098	-1.8467441781124896	4.335329545511234e-4	0.0037872784520220784	0.002913180727371005	4587	tags=67%, list=31%, signal=46%	79902/6628/6635/4928/8021/50628/6637/11218/23636/9883/4686/25929/79023/8487/348995/96764/23511/55746/6607/4927/23165/6632/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-194441	Metabolism of non-coding RNA	51	-0.5388361445157098	-1.8467441781124896	4.335329545511234e-4	0.0037872784520220784	0.002913180727371005	4587	tags=67%, list=31%, signal=46%	79902/6628/6635/4928/8021/50628/6637/11218/23636/9883/4686/25929/79023/8487/348995/96764/23511/55746/6607/4927/23165/6632/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-4551638	SUMOylation of chromatin organization proteins	54	-0.5347445745642458	-1.8775608253454092	4.4604855615255375e-4	0.0038722590280993573	0.0029785479243081715	4216	tags=61%, list=29%, signal=44%	9759/648/4928/9189/8021/23636/9883/6045/79023/348995/23511/55746/3066/4927/23165/80012/53371/129401/9972/23279/81929/10762/1911/5903/9631/23468/55706/9818/57122/7175/23512/6304/84733
R-HSA-4419969	Depolymerisation of the Nuclear Lamina	14	-0.7641925420431834	-1.926972882708052	4.5615327165737823e-4	0.0038959212743424547	0.002996748962492965	419	tags=36%, list=3%, signal=35%	23175/891/983/7112/4001
R-HSA-1362300	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	16	-0.7421952137744124	-1.92096445430428	4.5435385046740836e-4	0.0038959212743424547	0.002996748962492965	2362	tags=62%, list=16%, signal=52%	1875/91750/5928/132660/1869/5933/286826/983/4605/890
R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	29	-0.6414922864764775	-1.9165610865185143	4.571887456571779e-4	0.0038959212743424547	0.002996748962492965	4150	tags=79%, list=28%, signal=57%	4928/8021/23636/9883/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/7514/55706/9818/57122/7175
R-HSA-69091	Polymerase switching	14	-0.7622901146075421	-1.922175759106192	4.742181687664294e-4	0.003968006243473316	0.0030521968376533036	1928	tags=71%, list=13%, signal=62%	5982/5424/5981/10714/5985/5984/5111/5983/5422/5557
R-HSA-69109	Leading Strand Synthesis	14	-0.7622901146075421	-1.922175759106192	4.742181687664294e-4	0.003968006243473316	0.0030521968376533036	1928	tags=71%, list=13%, signal=62%	5982/5424/5981/10714/5985/5984/5111/5983/5422/5557
R-HSA-159227	Transport of the SLBP independent Mature mRNA	32	-0.6295492079148816	-1.9079880640070122	4.696404725405393e-4	0.003968006243473316	0.0030521968376533036	4150	tags=78%, list=28%, signal=56%	4928/1977/8021/10189/23636/9883/4686/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-4570464	SUMOylation of RNA binding proteins	44	-0.5743163255669665	-1.9005663944593854	4.894589905140321e-4	0.00407100920852689	0.0031314268854191153	4202	tags=68%, list=29%, signal=49%	3190/648/4928/8021/3183/23636/9883/6045/79023/348995/23511/55746/4927/23165/80012/53371/51602/129401/9972/23279/81929/10762/1911/5903/9631/55706/9818/57122/7175/84733
R-HSA-165054	Rev-mediated nuclear export of HIV RNA	32	-0.6278644322237215	-1.902881978781507	5.03109611821527e-4	0.004159638397738696	0.0031996006014965534	4150	tags=88%, list=28%, signal=63%	8086/8480/5902/79902/4928/8021/23636/9883/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/7514/1104/55706/9818/57122/7175
R-HSA-2990846	SUMOylation	162	-0.3927256966386791	-1.6439249975439982	5.069672247011664e-4	0.004166730621952191	0.003205055951863494	3468	tags=41%, list=24%, signal=32%	6045/79023/348995/6095/2908/23511/4193/1788/55746/25942/10210/1387/10499/165918/2033/3066/4927/23165/6996/80012/53371/51602/142/129401/7150/8204/9972/23279/81929/23137/10054/10735/10762/1911/8243/5903/9631/10274/79677/23468/1786/7155/55706/8648/9818/57122/7486/6670/3619/29843/7175/23512/9656/6790/6304/5111/5885/9126/9212/672/9994/55143/332/493861/7153/84733/641
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	18	-0.7241231265642376	-1.9457425279325014	5.342715684000655e-4	0.004365312991221711	0.0033578058323595447	834	tags=39%, list=6%, signal=37%	6790/5111/5933/891/983/995/2810
R-HSA-69183	Processive synthesis on the lagging strand	15	-0.7498215471367389	-1.9328900496986958	5.511449298040232e-4	0.004452390932195726	0.003424786325776713	1682	tags=60%, list=12%, signal=53%	6119/5424/2237/10714/5111/3978/1763/5422/5557
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	29	-0.6351837631734336	-1.897713361408023	5.51339985844251e-4	0.004452390932195726	0.003424786325776713	4150	tags=79%, list=28%, signal=57%	4928/8021/23636/9883/79023/348995/23511/55746/3837/4927/23165/53371/129401/9972/23279/81929/10762/5903/9631/55706/9818/57122/7175
R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	25	-0.6487034386356384	-1.8806294497085276	5.678800997373437e-4	0.004559453517544338	0.0035071390400572187	2079	tags=60%, list=14%, signal=52%	10038/142/5982/6119/5424/5981/2237/10714/5985/5426/5984/5427/5111/3978/5983
R-HSA-9615933	Postmitotic nuclear pore complex (NPC) reformation	27	-0.646859004208013	-1.9033912309785652	5.784180809695831e-4	0.004617371922222706	0.003551689970865861	3727	tags=70%, list=26%, signal=52%	23636/3842/9883/79023/348995/23511/55746/3837/23165/53371/129401/23279/81929/25909/9631/1104/55706/9818/57122
R-HSA-6784531	tRNA processing in the nucleus	55	-0.5268634520226706	-1.8466693114149935	6.550084279654776e-4	0.0051988954653945625	0.00399899882336818	4175	tags=65%, list=29%, signal=47%	9688/51095/80746/8086/8480/11260/79902/116461/4928/1478/8021/10940/23636/9883/10556/10898/79023/348995/23511/55746/4927/23165/53371/129401/9972/23279/81929/283742/10762/5903/9631/55706/9818/57122/7175/54913
R-HSA-194068	Bile acid and bile salt metabolism	26	0.6494930706004401	1.8799957135360477	7.041520720892927e-4	0.005557200159841066	0.004274607375422441	2274	tags=58%, list=16%, signal=49%	1646/1645/8644/10858/5740/80270/200931/114876/8714/114880/80765/23600/8309/10998/10005
R-HSA-211000	Gene Silencing by RNA	69	-0.48922730043889723	-1.797762556347309	7.254761669180591e-4	0.005693143479373922	0.004379175197275232	5083	tags=72%, list=35%, signal=47%	8086/8575/143689/8480/29102/7257/79902/57510/5430/7247/4928/91646/8021/23636/9883/79023/5433/348995/122402/23511/4603/55746/5431/3320/10526/113802/4927/27327/23165/192670/192669/53371/129401/9972/23279/81929/54487/26523/10762/23405/55124/23112/5903/9631/27161/55706/57690/9818/57122/7175
R-HSA-112316	Neuronal System	252	0.36045165197829004	1.5342541068467785	0.00074134192175575795	0.005784965895049145	0.0044498051483269924	2538	tags=27%, list=17%, signal=23%	26050/57502/22871/55799/84631/8499/116444/83988/143425/80852/10815/3786/3781/7277/8497/6616/3768/94030/3772/56666/9424/217/6505/3750/816/88/2558/7280/4128/5330/5563/22999/10060/2790/64130/50944/2774/57576/23236/5595/1145/2035/81858/18/347733/2902/5575/4137/2793/8536/27163/6854/8514/6844/610/1312/9546/160/2771/320/9463/2319/10550/26280/1173/2890/321/23416/22941
R-HSA-2132295	MHC class II antigen presentation	99	-0.4369200429233327	-1.7007141965774009	7.733842103321153e-4	0.00600128864888999	0.004616200961406041	821	tags=19%, list=6%, signal=18%	113457/3796/81027/3835/1512/29127/1515/11004/81930/9493/6712/24137/56992/1062/3832/10112/3113/3115/26153
R-HSA-445355	Smooth Muscle Contraction	37	0.6048749582000095	1.9059204802306897	8.133203973480751e-4	0.006276122399535979	0.004827603528118692	2559	tags=49%, list=18%, signal=40%	2977/25802/59/8291/217/10398/8912/7168/4638/7169/10580/4637/72/10627/302/4636/3672/309
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	67	-0.4885774872794034	-1.7878434008708135	8.772077706624033e-4	0.006731721510773912	0.0051780511033576015	3975	tags=50%, list=27%, signal=37%	8021/3312/23636/9883/545/79023/348995/3305/23511/55746/472/51182/27000/51182/4927/23165/53371/129401/116835/9972/23279/81929/10762/23411/6119/5903/9631/10808/55706/9818/6782/57122/7175/3306
R-HSA-5576892	Phase 0 - rapid depolarisation	24	0.663764530145798	1.8884666482492245	9.131950281248255e-4	0.006958750660511269	0.005352682293523503	1346	tags=29%, list=9%, signal=27%	6328/59285/6326/816/6335/6324/6336
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	14	-0.7420431757940444	-1.8711214764418442	9.16811642097597e-4	0.006958750660511269	0.005352682293523503	1682	tags=57%, list=12%, signal=51%	6119/5424/10714/2956/5111/3978/4436/9156
