ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	110	0.4537115877222062	1.6502312490638709	5.043114624614345e-4	0.005639482941334612	0.004541752351991865	6855	tags=76%, list=43%, signal=44%	6123/200916/8667/1968/51065/6204/1973/6164/6229/6128/6233/3646/9669/6168/6234/8894/6165/6144/6173/6192/6166/8663/6157/6135/8664/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/10480/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/8669/6124/8668/6136/6232/27335/6159/9349/6181/8665/6155/6138/51386/6227/6230/6122/25873/6132/6205/6202/8666/6156/6143/4736/6137/6224/6191/6142/3921/8662
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	21	-0.6972344914517795	-1.8546458934015448	5.566126374409678e-4	0.006127087548080654	0.004934444269419106	1864	tags=57%, list=12%, signal=50%	6119/5427/5426/5982/10714/5984/5985/2237/5111/5424/5983/3978
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	29	-0.639421499992436	-1.8258795576968356	5.530488219447864e-4	0.006127087548080654	0.004934444269419106	5286	tags=90%, list=33%, signal=60%	3837/8021/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122
R-HSA-72172	mRNA Splicing	190	-0.3975983694333988	-1.566626629046722	5.619253762882678e-4	0.0061376190324819325	0.004942925790605897	5716	tags=55%, list=36%, signal=36%	55749/9939/8189/8449/9785/85313/53938/9879/6636/55339/27258/6426/51690/1665/10285/9716/29894/27238/10262/10081/22938/53981/3190/6625/23658/22794/51340/23524/23350/10946/56949/10250/1478/10921/9092/5430/1994/5433/55110/23398/10594/9775/54883/3183/6431/6432/81608/2521/988/51729/57461/5094/23283/10898/8106/154007/7536/6632/220988/6434/6936/23020/55696/9410/4116/23450/51691/11052/3192/27339/84991/10291/6628/5093/79869/3181/84844/3185/3191/51593/3178/10523/51585/3187/4670/57819/10465/10189/1660/8175/65109/27316/10949/11051/6626/84950/11157/10236/6637/6428/11100/6427/5725/3184/6429
R-HSA-156842	Eukaryotic Translation Elongation	90	0.48011251385841164	1.6867665832869267	5.67986486739125e-4	0.006156099690887901	0.004957809171698597	6353	tags=70%, list=40%, signal=42%	1917/6123/200916/51065/6204/1933/6164/6229/6128/6233/6168/6234/6165/6144/6173/6192/6166/6157/6135/6139/6147/6207/6222/6160/6231/1915/6129/6206/6210/6161/6170/6146/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202
R-HSA-912446	Meiotic recombination	21	-0.6966697197284856	-1.8531435988791736	5.747134689191626e-4	0.006181460135168703	0.00497823318195948	2123	tags=57%, list=13%, signal=50%	4361/1019/6119/4439/5932/1017/29893/672/675/11144/84057/641
R-HSA-8953750	Transcriptional Regulation by E2F6	33	-0.6196217937123542	-1.8162638859959306	6.060414063754322e-4	0.006469032890780181	0.005209829633753715	3494	tags=52%, list=22%, signal=40%	23512/7027/7703/5928/10919/84108/7029/1111/23468/1911/5931/5932/8317/1869/672/2146/6241
R-HSA-611105	Respiratory electron transport	93	0.48045660640096	1.6915982410153636	6.224355794005974e-4	0.006594073168236405	0.00531053070513529	4552	tags=59%, list=29%, signal=42%	51079/4701/80219/84987/4708/4725/10975/55863/4694/7381/1337/1349/55471/4718/27089/51300/51241/4695/4709/9997/7385/4714/29796/4711/2109/4696/4707/1329/1340/4716/7388/6391/1345/126328/4715/4731/4724/6341/1327/10128/9167/79133/51103/54205/2110/4706/4702/91942/4713/2108/6390/4720/4705/25915/4717
R-HSA-2299718	Condensation of Prophase Chromosomes	13	-0.7952463745916369	-1.8656108018469764	6.614166811409503e-4	0.006903230397982215	0.0055595101931379684	1715	tags=62%, list=11%, signal=55%	29781/10592/23310/54892/10051/891/983/5347
R-HSA-4570464	SUMOylation of RNA binding proteins	44	-0.5729826824685598	-1.8253441592234088	6.588826647215621e-4	0.006903230397982215	0.0055595101931379684	5596	tags=80%, list=35%, signal=52%	6045/6613/8021/80012/81929/3190/8480/10762/9688/9883/8086/4928/9818/9972/3183/23165/129401/1912/23511/7175/7703/4927/348995/22955/79902/55746/23279/9631/23636/79023/53371/1911/55706/57122/84733
R-HSA-73933	Resolution of Abasic Sites (AP sites)	38	-0.6012370766364774	-1.820724911324821	6.683338504860108e-4	0.006924135259814626	0.005576345904209904	4178	tags=61%, list=26%, signal=45%	6996/6117/5425/5981/54107/3980/10038/7515/6119/5427/5426/142/5982/4595/79661/10714/5984/5985/2237/5111/5424/5983/3978
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	109	0.4662623843315751	1.6936913490334264	6.887852219937562e-4	0.0070839297648846895	0.005705036260539908	6855	tags=76%, list=43%, signal=43%	6123/200916/8667/1968/51065/6204/1973/6164/6229/6128/6233/3646/6168/6234/8894/6165/6144/6173/6192/6166/8663/6157/6135/8664/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/10480/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/8669/6124/8668/6136/6232/27335/6159/9349/6181/8665/6155/6138/51386/6227/6230/6122/25873/6132/6205/6202/8666/6156/6143/4736/6137/6224/6191/6142/3921/8662
R-HSA-199977	ER to Golgi Anterograde Transport	139	0.42535732722496333	1.6096281053396824	7.648273802979313e-4	0.007808998397389748	0.006288969610687795	4659	tags=53%, list=29%, signal=38%	374/5265/11015/89866/7280/57731/51226/347733/378/1780/7277/9554/8615/23423/23256/10381/9382/11316/7846/57511/1783/10671/58485/54732/10484/4905/9570/966/10282/5861/10652/90411/1075/22872/51272/10802/10466/26286/377/9276/830/55738/22818/287/8655/832/27095/10342/254263/372/6712/11014/829/22820/1639/11070/10945/9632/51693/10959/8775/2890/10121/55860/11196/1315/8774/1314/81876/128637/3998/2157/84516/10175
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	24	-0.686656649562944	-1.8790372505696118	7.840054266287182e-4	0.007947220475682474	0.006400286633137132	1118	tags=21%, list=7%, signal=19%	27338/891/983/991/11065
R-HSA-174411	Polymerase switching on the C-strand of the telomere	25	-0.6624556656551895	-1.84615516962882	8.51163024133144e-4	0.008566347864311428	0.00689890030086864	3682	tags=64%, list=23%, signal=49%	5425/5981/25913/65057/79075/23649/5982/10714/5984/5985/5111/5424/5983/63922/5422/5557
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	30	-0.6329574508011411	-1.8132096966327265	8.598757538488455e-4	0.00859265912888669	0.006920090053371074	2239	tags=43%, list=14%, signal=37%	56852/6119/5427/5426/5982/10714/5984/5985/5111/5424/51514/7398/5983
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	18	-0.7247073991319409	-1.8460520040770259	9.078232926652678e-4	0.008954247397209963	0.007211294829623354	2598	tags=56%, list=16%, signal=46%	2033/7029/7157/5111/5933/6790/2810/995/891/983
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	21	-0.6819590187350975	-1.8140130889561255	9.186307128160445e-4	0.008954247397209963	0.007211294829623354	1118	tags=33%, list=7%, signal=31%	8697/9184/27338/4085/701/991/11065
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	21	-0.6819590187350975	-1.8140130889561255	9.186307128160445e-4	0.008954247397209963	0.007211294829623354	1118	tags=33%, list=7%, signal=31%	8697/9184/27338/4085/701/991/11065
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	29	-0.6273369442846447	-1.7913718922039397	9.278354293773276e-4	0.008954247397209963	0.007211294829623354	4768	tags=86%, list=30%, signal=60%	81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/2645/23279/9631/23636/79023/53371/55706/57122
R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	29	-0.6273369442846447	-1.7913718922039397	9.278354293773276e-4	0.008954247397209963	0.007211294829623354	4768	tags=86%, list=30%, signal=60%	81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/2645/23279/9631/23636/79023/53371/55706/57122
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	74	-0.4925450244001322	-1.6999469720704674	9.448773046107887e-4	0.00905668110337824	0.007293789719802579	5090	tags=70%, list=32%, signal=48%	51588/80012/51564/81929/5893/8480/10762/9688/165918/6996/9883/10274/8086/4928/6117/9818/9972/23165/129401/1912/23511/54780/7175/7703/4927/8924/56160/348995/493861/22955/79902/10735/55746/7518/79677/7508/23279/9631/23636/79023/53371/1911/55706/57122/9126/142/8243/84733/5885/672/9656/641
R-HSA-1538133	G0 and Early G1	27	-0.6638801792805101	-1.8832995865728672	9.596701200133434e-4	0.009136318912829735	0.0073579259557210825	3737	tags=70%, list=24%, signal=54%	1859/3065/7027/5928/8900/7029/91750/990/286826/1017/993/9134/1869/5111/5933/983/7153/4605/890
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	84	0.48068723514661593	1.6734262364155748	9.841954180031965e-4	0.009306921771587274	0.007495320809660514	2200	tags=40%, list=14%, signal=35%	3569/6696/3484/3485/4312/718/8614/91851/5768/5265/7425/1114/5069/54972/3488/60676/8542/3053/7076/4148/3486/4240/174/351/3371/2200/3915/7466/2335/813/5954/2621/3913/3487
R-HSA-4085377	SUMOylation of SUMOylation proteins	32	-0.6057806122821647	-1.7547852096881666	0.0010384265940972502	0.009754287140553503	0.007855606094293583	5486	tags=84%, list=35%, signal=55%	6613/8021/51588/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122
R-HSA-180336	SHC1 events in EGFR signaling	12	0.8025920372213847	1.8460235438329966	0.0010507036023254808	0.009792942431639336	0.007886737097088046	405	tags=25%, list=3%, signal=24%	255324/2069/374
R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	28	0.6446025427006004	1.7815606595302813	0.0010564423347119794	0.009792942431639336	0.007886737097088046	4071	tags=64%, list=26%, signal=48%	3106/3134/6890/3133/567/64167/3309/3105/10134/10484/22872/10802/6891/6892/3107/5289/8678/9632
R-HSA-191859	snRNP Assembly	51	-0.5541512621931597	-1.7988607502516367	0.0010769165820092765	0.009853087428903057	0.007935174814805194	4768	tags=61%, list=30%, signal=43%	81929/8480/10762/9688/54960/9883/6606/8086/4928/9818/9972/23165/129401/50628/6632/23511/7175/4927/348995/8487/79902/6628/55746/23279/9631/23636/79023/53371/6637/55706/57122
R-HSA-194441	Metabolism of non-coding RNA	51	-0.5541512621931597	-1.7988607502516367	0.0010769165820092765	0.009853087428903057	0.007935174814805194	4768	tags=61%, list=30%, signal=43%	81929/8480/10762/9688/54960/9883/6606/8086/4928/9818/9972/23165/129401/50628/6632/23511/7175/4927/348995/8487/79902/6628/55746/23279/9631/23636/79023/53371/6637/55706/57122
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	86	-0.4613051628670679	-1.624390321294593	0.0011150365449374418	0.010136041882689389	0.008163051921511458	619	tags=17%, list=4%, signal=17%	3835/9585/81930/9493/285643/29127/3798/56992/1062/3833/3832/24137/11004/146909/10112
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	78	0.4795814475752421	1.6548618585993584	0.001135009156633223	0.010187654562684447	0.008204618145436356	2044	tags=29%, list=13%, signal=26%	6657/3976/3383/3569/7412/6347/3553/4312/3718/3552/3689/595/7076/3592/4582/3162/6772/948/7422/2335/2247/8651/3091
R-HSA-192823	Viral mRNA Translation	87	0.46720359123162636	1.6398629496757766	0.0011351751357994736	0.010187654562684447	0.008204618145436356	6829	tags=79%, list=43%, signal=45%	6123/200916/5611/51065/6204/6164/6229/6128/6233/6168/6234/6165/6144/6173/6192/6166/6157/6135/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202/6156/6143/4736/6137/6224/6191/6142/3921
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	72	-0.4868441049740964	-1.6740817829438643	0.0012527194480516078	0.01117140317914377	0.008996879180543859	1118	tags=11%, list=7%, signal=10%	27338/4085/701/983/991/11065/890/4751
R-HSA-1222556	ROS and RNS production in phagocytes	25	0.6573090698447714	1.7873309192449522	0.0012679206137958363	0.01121757679651787	0.00903406506043574	1997	tags=48%, list=13%, signal=42%	245972/1535/5880/535/8992/529/9550/9296/51382/527/9114/51606
R-HSA-156902	Peptide chain elongation	87	0.46539779455180696	1.6335246870308406	0.001273819934310049	0.01121757679651787	0.00903406506043574	6829	tags=79%, list=43%, signal=45%	6123/200916/51065/6204/6164/6229/6128/6233/6168/6234/6165/6144/6173/6192/6166/6157/6135/6139/6147/6207/6222/6160/6231/1915/6129/6206/6210/6161/6170/6146/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202/6156/6143/4736/6137/6224/6191/6142/3921
R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	25	-0.6522105262994262	-1.8176036484239957	0.0013137715005782217	0.011426568174782189	0.009202376072926075	1864	tags=72%, list=12%, signal=64%	6117/5425/5981/54107/10038/6119/5427/5426/142/5982/10714/5984/5985/2237/5111/5424/5983/3978
R-HSA-445095	Interaction between L1 and Ankyrins	22	0.686065002381778	1.7955964837775389	0.0013136024709264867	0.011426568174782189	0.009202376072926075	1083	tags=41%, list=7%, signal=38%	3897/6332/55800/3786/6335/23114/4897/6326/57731
R-HSA-111996	Ca-dependent events	37	-0.57356957416137	-1.7243179144130751	0.0013537328926452184	0.011632550238955475	0.009368263537106571	1152	tags=35%, list=7%, signal=33%	112/816/26960/109/3838/5136/5137/5577/815/107/108/196883/5153
R-HSA-6807878	COPI-mediated anterograde transport	90	0.46187159718799475	1.6226812537025903	0.0013539661030437884	0.011632550238955475	0.009368263537106571	4466	tags=56%, list=28%, signal=40%	11015/7280/57731/51226/347733/378/1780/7277/8615/23423/10381/9382/11316/7846/57511/1783/10671/54732/4905/9570/966/10282/5861/10652/51272/10466/26286/377/9276/830/55738/22818/287/8655/832/372/6712/11014/829/22820/1639/11070/10945/10959/8775/10121/55860/1315/8774/1314/81876
R-HSA-69091	Polymerase switching	14	-0.7534346450985281	-1.8075504445152784	0.0014125692715536502	0.011989819901319839	0.00965599032805856	1458	tags=71%, list=9%, signal=65%	23649/5982/10714/5984/5985/5111/5424/5983/5422/5557
R-HSA-69109	Leading Strand Synthesis	14	-0.7534346450985281	-1.8075504445152784	0.0014125692715536502	0.011989819901319839	0.00965599032805856	1458	tags=71%, list=9%, signal=65%	23649/5982/10714/5984/5985/5111/5424/5983/5422/5557
R-HSA-113510	E2F mediated regulation of DNA replication	22	-0.6799487512505588	-1.8308852370610904	0.0014325047249828349	0.012086222500004877	0.009733628071424492	2581	tags=50%, list=16%, signal=42%	7029/23649/84515/23594/28227/1869/4998/5422/5557/891/983
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	25	-0.6460420349333685	-1.800413075809608	0.00159731484904957	0.013244689927807685	0.010666598739065915	4025	tags=68%, list=25%, signal=51%	6117/5425/5981/54107/3980/7515/6119/5427/5426/5982/10714/5984/5985/5111/5424/5983/3978
R-HSA-72613	Eukaryotic Translation Initiation	117	0.4195109393432733	1.5469043933916122	0.001598010850054866	0.013244689927807685	0.010666598739065915	6855	tags=74%, list=43%, signal=42%	6123/200916/8891/8667/1968/51065/6204/1973/6164/6229/6128/6233/3646/9669/6168/6234/8894/6165/6144/6173/6192/6166/8890/8663/6157/6135/8664/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/10480/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/8669/6124/8668/6136/6232/27335/6159/9349/6181/8665/6155/6138/51386/6227/1967/6230/6122/25873/6132/6205/6202/8666/6156/6143/4736/6137/6224/6191/6142/3921/8662
R-HSA-72737	Cap-dependent Translation Initiation	117	0.4195109393432733	1.5469043933916122	0.001598010850054866	0.013244689927807685	0.010666598739065915	6855	tags=74%, list=43%, signal=42%	6123/200916/8891/8667/1968/51065/6204/1973/6164/6229/6128/6233/3646/9669/6168/6234/8894/6165/6144/6173/6192/6166/8890/8663/6157/6135/8664/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/10480/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/8669/6124/8668/6136/6232/27335/6159/9349/6181/8665/6155/6138/51386/6227/1967/6230/6122/25873/6132/6205/6202/8666/6156/6143/4736/6137/6224/6191/6142/3921/8662
R-HSA-3232142	SUMOylation of ubiquitinylation proteins	36	-0.5907051397460563	-1.7672321824610597	0.0016643758264877776	0.013714067482580576	0.011044611517105719	5532	tags=81%, list=35%, signal=53%	7428/8554/8021/51588/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/4193/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122
R-HSA-1474228	Degradation of the extracellular matrix	108	0.43262912714122376	1.5695108698974332	0.0017109959409973236	0.014016240005030402	0.01128796587757108	1814	tags=29%, list=11%, signal=26%	1310/176/6696/222663/3918/4312/7093/825/164656/64386/1300/1301/9510/1508/26254/1520/7076/1308/84570/1514/1299/2/1295/50509/2200/3915/4324/3818/63827/4321/2335
R-HSA-4419969	Depolymerisation of the Nuclear Lamina	14	-0.7459782243721131	-1.7896618901646064	0.0017770987383724608	0.01447359608304507	0.011656297170462505	391	tags=36%, list=2%, signal=35%	23175/7112/891/983/4001
R-HSA-69183	Processive synthesis on the lagging strand	15	-0.7341141622843735	-1.785611289508474	0.0019080961655395046	0.01545119251290323	0.012443603547801486	2325	tags=67%, list=15%, signal=57%	23649/6119/10714/1763/2237/5111/5424/5422/3978/5557
R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	10	0.8220617403796349	1.7748243888121824	0.0019783328342096703	0.015928405505151004	0.012827926588138491	659	tags=40%, list=4%, signal=38%	3123/3122/3127/920
R-HSA-1489509	DAG and IP3 signaling	41	-0.5467854855340977	-1.6918852402562545	0.0020118999211011495	0.016106630618360908	0.012971460017625829	1152	tags=32%, list=7%, signal=29%	112/816/26960/109/3838/5136/5137/5577/815/107/108/196883/5153
R-HSA-375276	Peptide ligand-binding receptors	74	0.47314067976847296	1.6098620120375082	0.002033417257052403	0.016186920424784382	0.013036121338700506	2046	tags=36%, list=13%, signal=32%	9002/6373/623/2151/6347/6364/59350/718/6354/885/3627/56477/6352/9034/257313/2357/6751/5697/5660/2358/8862/351/624/51738/2920/10911/58191
R-HSA-389948	PD-1 signaling	10	0.8198915164237849	1.7701388935302242	0.0020536956580337936	0.016256501023424807	0.013092158009227849	1437	tags=50%, list=9%, signal=45%	3123/3122/3127/920/80380
R-HSA-168276	NS1 Mediated Effects on Host Pathways	37	-0.5608612760168026	-1.6861130528940176	0.0020828582519419017	0.01639523618428011	0.013203888242242692	5331	tags=81%, list=34%, signal=54%	3841/3837/8021/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/10898/8106/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/3838
R-HSA-212165	Epigenetic regulation of gene expression	83	-0.4529470478628067	-1.5912785096941993	0.00213059042021557	0.016677788344909655	0.013431441362528565	3989	tags=39%, list=25%, signal=29%	9219/1108/23411/9014/1788/3065/23512/9031/57459/79595/5928/22823/25942/53615/9015/7343/9013/10919/2033/54790/79685/200424/5931/8819/6839/1786/7913/29128/26147/2146/1789/80312
R-HSA-5578749	Transcriptional regulation by small RNAs	44	-0.5415066571465262	-1.7250713573830239	0.0023266004112019677	0.018111491598804267	0.014586072947227224	4768	tags=70%, list=30%, signal=49%	8021/27327/81929/8480/10762/9688/10526/9883/5430/8086/4928/5433/9818/9972/23165/129401/23511/7175/4927/348995/79902/26523/55746/23279/9631/23636/79023/53371/55706/57122/27161
R-HSA-68867	Assembly of the pre-replicative complex	83	-0.44997753662042783	-1.5808461215230236	0.0023993066740520294	0.018574852218347853	0.014959239992065282	2334	tags=18%, list=15%, signal=15%	51343/84515/4175/990/23594/4172/27338/4174/4173/51053/4171/4998/4176/81620/11065
R-HSA-525793	Myogenesis	25	-0.6343360847577546	-1.7677905147047028	0.002450556247650098	0.018702807591740537	0.015062288733253366	1291	tags=36%, list=8%, signal=33%	1002/4756/91653/6925/1000/5608/50937/4618/4617
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	42	-0.5584877070407279	-1.749519687286848	0.0024556560713073095	0.018702807591740537	0.015062288733253366	5505	tags=74%, list=35%, signal=48%	10499/79718/85441/1717/3422/6713/5469/79071/4802/6721/4598/6256/6907/4597/23054/8648/6667/1595/5465/2222/57678/4801/6720/4047/1387/3156/3157/2194/6319/32/7108
R-HSA-73893	DNA Damage Bypass	47	-0.5382262226990749	-1.7200591133496492	0.0024404923616227875	0.018702807591740537	0.015062288733253366	2608	tags=34%, list=16%, signal=29%	7318/56852/6119/5427/5426/5982/10714/5984/5985/5980/5111/5424/51514/7398/5983/9768
R-HSA-72764	Eukaryotic Translation Termination	91	0.4569660963085621	1.6075042034273281	0.002727861395830872	0.020664283369493	0.016641961430139667	6829	tags=78%, list=43%, signal=45%	6123/200916/51065/6204/6164/6229/6128/6233/6168/6234/6165/6144/6173/6192/2107/6166/6157/6135/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/327/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202/2935/6156/6143/4736/6137/6224/6191/6142/3921
R-HSA-180292	GAB1 signalosome	15	0.727051098555027	1.7545185329545274	0.002773298928577078	0.020733746427599165	0.016697903439506855	405	tags=20%, list=3%, signal=20%	255324/2069/374
R-HSA-3214841	PKMTs methylate histone lysines	43	-0.5440806683878098	-1.7127233453223445	0.0027958919952049974	0.020733746427599165	0.016697903439506855	4576	tags=70%, list=29%, signal=50%	9869/5929/121536/8726/63976/58508/54904/11091/4297/84444/29072/23512/5928/9070/4790/55729/79918/23067/55904/9757/10919/64324/9739/8085/5931/79723/84787/6839/2146/7468
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	50	0.5281177370924208	1.6760796580184116	0.0027956387693128144	0.020733746427599165	0.016697903439506855	6855	tags=78%, list=43%, signal=44%	8667/1968/51065/6204/6229/6233/3646/6234/8894/6192/8663/8664/6207/6222/6231/6206/6210/10480/6189/6208/6194/6223/6228/6193/8669/8668/6232/27335/8665/51386/6227/6230/6205/6202/8666/6224/6191/3921/8662
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	99	0.4364966241819127	1.5523054063269057	0.002787994612973436	0.020733746427599165	0.016697903439506855	6829	tags=77%, list=43%, signal=44%	467/6123/1649/200916/1968/51065/6204/6164/6229/6128/6233/6168/6234/8894/6165/6144/6173/6192/6166/6157/6135/6139/440/6147/6207/6222/6160/6231/6129/6206/6210/6161/57761/6170/6146/6154/6152/6189/6208/6176/6158/6194/10985/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202/6156/6143/55364/4736/6137/6224/6191/6142/3921
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	115	-0.4264536582943257	-1.5663002062296267	0.002881450915180673	0.0212563577983747	0.017118788021850455	1353	tags=19%, list=9%, signal=18%	81027/1017/23348/113457/5577/3835/9585/81930/7465/9493/285643/23414/29127/3798/56992/1062/3833/3832/24137/11004/146909/10112
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	93	0.4423856461233244	1.557557479411871	0.0031383922504784295	0.023031222296479727	0.018548173497893346	6829	tags=76%, list=43%, signal=44%	6123/200916/51065/6204/6164/6229/6128/6233/6168/6234/6165/6144/6173/6192/2107/6166/6157/6135/6139/6147/6207/6222/6160/6231/6129/6206/22916/6210/6161/6170/6146/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6136/6232/6159/9349/6181/6155/6138/6227/6230/6122/25873/6132/6205/6202/2935/6156/6143/4736/6137/6224/6191/6142/3921
R-HSA-76002	Platelet activation, signaling and aggregation	195	0.3630895227220958	1.4327092005709776	0.0031665088184583716	0.02311715505289039	0.01861737936350218	3012	tags=29%, list=19%, signal=23%	9002/5874/2151/9630/7057/5099/152/5552/5768/5265/10125/5880/7076/2811/6813/7042/5583/5660/5590/8503/1608/7123/2/7277/948/351/7422/3959/221955/7114/1/10447/2335/813/51706/2621/1609/5627/3309/23052/10490/10411/6915/334/5054/1191/6678/308/5595/388/78991/9948/10487/7273/2534/6464
R-HSA-111933	Calmodulin induced events	35	-0.5763886071085799	-1.721468105006556	0.0033788200265133655	0.024289578659986388	0.01956158962718264	1152	tags=37%, list=7%, signal=35%	112/816/26960/109/3838/5136/5137/5577/815/107/108/196883/5153
R-HSA-111997	CaM pathway	35	-0.5763886071085799	-1.721468105006556	0.0033788200265133655	0.024289578659986388	0.01956158962718264	1152	tags=37%, list=7%, signal=35%	112/816/26960/109/3838/5136/5137/5577/815/107/108/196883/5153
R-HSA-168325	Viral Messenger RNA Synthesis	41	-0.5355243852571334	-1.6570406991122426	0.003365670251623714	0.024289578659986388	0.01956158962718264	4768	tags=63%, list=30%, signal=44%	81929/8480/10762/9688/9883/5430/8086/4928/5433/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122
R-HSA-9610379	HCMV Late Events	51	-0.5238785345458462	-1.7005907916986451	0.003620187864889502	0.02589261269862593	0.02085259160219547	4768	tags=55%, list=30%, signal=39%	81929/3190/8480/10762/9688/79643/9883/8086/4928/9818/1052/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/89853
R-HSA-72187	mRNA 3'-end processing	57	-0.4791078555535767	-1.5961394826538327	0.004020782234256836	0.028612536202363037	0.023043079471179527	5907	tags=67%, list=37%, signal=42%	51362/8563/9939/8189/9785/55339/6426/29894/53981/22794/84271/10250/1478/10921/55110/9775/6431/6432/81608/84321/23283/10898/8106/26097/4116/9984/11052/79869/51585/84324/10189/65109/11051/6428/6427/6429/10212/79228
R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	12	-0.7547353941539006	-1.7388978119756369	0.00411100503845314	0.029107568337590324	0.02344175314177458	3019	tags=75%, list=19%, signal=61%	3980/10038/7515/4361/142/5932/2237/675/10721
R-HSA-69166	Removal of the Flap Intermediate	14	-0.7186585524674229	-1.72411979515134	0.004160042871913814	0.02930750203263282	0.023602769557489953	2325	tags=64%, list=15%, signal=55%	23649/6119/10714/1763/2237/5111/5424/5422/5557
R-HSA-446107	Type I hemidesmosome assembly	10	0.7925061340224532	1.711014083074521	0.0042034092312025085	0.029319819835467005	0.023612689688568545	885	tags=30%, list=6%, signal=28%	3861/3918/1308
