gene_id	gene	log2FoldChange	padj	stat
ENSG00000135829	DHX9	0.1489	0.363	None
ENSG00000176014	TUBB6	0.5548	4e-4	None
ENSG00000080371	RAB21	0.6088	2e-4	None
ENSG00000269834	ZNF528-AS1	0.8014	0.1742	None
ENSG00000103121	CMC2	0.2157	0.4189	None
ENSG00000114331	ACAP2	0.4946	0.0248	None
ENSG00000168993	CPLX1	1.3142	0.0882	None
ENSG00000259345	AC013652.1	-0.5399	0.8288	None
ENSG00000124523	SIRT5	0.0262	0.9578	None
ENSG00000180921	FAM83H	0.8969	8e-4	None
ENSG00000106100	NOD1	-0.7919	0.0025	None
ENSG00000206560	ANKRD28	0.1398	0.6023	None
ENSG00000145882	PCYOX1L	-0.4479	0.1818	None
ENSG00000104147	OIP5	-0.8001	0.0364	None
ENSG00000124574	ABCC10	-0.0826	0.7657	None
ENSG00000099204	ABLIM1	0.1364	0.9078	None
ENSG00000253854	AC010834.3	-0.1351	0.9512	None
ENSG00000171703	TCEA2	-0.6582	0.0283	None
ENSG00000136986	DERL1	-0.009	0.9751	None
ENSG00000166401	SERPINB8	0.7298	0	None
ENSG00000269388	AC018755.3	-0.8657	0.2496	None
ENSG00000166483	WEE1	-0.893	1e-4	None
ENSG00000165046	LETM2	0.2374	0.6685	None
ENSG00000188158	NHS	-0.1698	0.71	None
ENSG00000134955	SLC37A2	-0.6139	0.2737	None
ENSG00000167196	FBXO22	-0.3526	0.0422	None
ENSG00000170312	CDK1	0.1765	0.6309	None
ENSG00000228201	AL022341.1	-1.2872	0.4454	None
ENSG00000105258	POLR2I	-0.2199	0.5274	None
ENSG00000225470	JPX	-0.229	0.8546	None
ENSG00000116580	GON4L	0.1334	0.6011	None
ENSG00000163950	SLBP	0.1681	0.3985	None
ENSG00000150756	FAM173B	0.014	0.9747	None
ENSG00000238142	BX284668.5	-2.0938	0.0782	None
ENSG00000025770	NCAPH2	-0.274	0.2339	None
ENSG00000277287	AL109976.1	-3.6477	0.0047	down
ENSG00000198169	ZNF251	-0.3359	0.2683	None
ENSG00000160789	LMNA	-0.3511	0.0267	None
ENSG00000058804	NDC1	0.143	0.5556	None
ENSG00000104980	TIMM44	0.3038	0.1165	None
ENSG00000131748	STARD3	-0.2498	0.2147	None
ENSG00000003989	SLC7A2	0.418	0.5699	None
ENSG00000108591	DRG2	0.0991	0.6873	None
ENSG00000279345	Z98885.3	-0.8953	0.7014	None
ENSG00000139132	FGD4	0.4029	0.4089	None
ENSG00000171302	CANT1	-0.1714	0.405	None
ENSG00000148090	AUH	-0.8221	0.0018	None
ENSG00000163040	CCDC74A	-0.4066	0.217	None
ENSG00000105698	USF2	-0.3738	0.0636	None
ENSG00000130338	TULP4	0.3698	0.1107	None
ENSG00000180211	FO393411.1	-0.148	0.8289	None
ENSG00000221817	PPP3CB-AS1	-0.6096	0.302	None
ENSG00000132688	NES	-0.2166	0.2704	None
ENSG00000047621	C12orf4	1.007	1e-4	None
ENSG00000115414	FN1	0.6518	0	None
ENSG00000112297	CRYBG1	0.4882	3e-4	None
ENSG00000214827	MTCP1	-0.0625	0.9636	None
ENSG00000166925	TSC22D4	-0.19	0.313	None
ENSG00000171843	MLLT3	-0.1607	0.6457	None
ENSG00000186814	ZSCAN30	0.0646	0.867	None
ENSG00000035141	FAM136A	0.2893	0.1174	None
ENSG00000168137	SETD5	-0.4653	0.0034	None
ENSG00000177700	POLR2L	0.0457	0.8551	None
ENSG00000213064	SFT2D2	-0.5103	0.0239	None
ENSG00000135392	DNAJC14	0.0938	0.7652	None
ENSG00000188283	ZNF383	0.3558	0.4662	None
ENSG00000003137	CYP26B1	0.5641	0.1291	None
ENSG00000071462	BUD23	0.217	0.2237	None
ENSG00000151726	ACSL1	-1.1914	0	None
ENSG00000084090	STARD7	0.3238	0.0222	None
ENSG00000131089	ARHGEF9	-0.2002	0.4653	None
ENSG00000113790	EHHADH	-0.3584	0.3785	None
ENSG00000242110	AMACR	0.3989	0.5445	None
ENSG00000276317	AL357033.3	-1.3204	0.5175	None
ENSG00000162772	ATF3	0.6215	0.1188	None
ENSG00000010295	IFFO1	-0.5592	2e-4	None
ENSG00000143590	EFNA3	-1.223	0.3804	None
ENSG00000197136	PCNX3	-0.2412	0.1539	None
ENSG00000123689	G0S2	-0.6145	0.6244	None
ENSG00000163516	ANKZF1	-0.5797	0.0086	None
ENSG00000114956	DGUOK	-0.2135	0.359	None
ENSG00000181191	PJA1	-0.2861	0.2207	None
ENSG00000083457	ITGAE	0.3565	0.1589	None
ENSG00000233554	B4GALT1-AS1	0.6066	0.425	None
ENSG00000243477	NAT6	-0.4575	0.0693	None
ENSG00000109452	INPP4B	0.769	0.0169	None
ENSG00000228113	AC003991.1	-2.7202	0.111	None
ENSG00000165898	ISCA2	-0.6204	0.0122	None
ENSG00000227934	AL732414.1	0.7407	0.4376	None
ENSG00000155816	FMN2	1.2702	0	None
ENSG00000147650	LRP12	0.5819	0.0192	None
ENSG00000197635	DPP4	-0.46	0.0851	None
ENSG00000151025	GPR158	0.3245	0.9059	None
ENSG00000168385	SEPT2	0.4167	0.0031	None
ENSG00000147124	ZNF41	0.4826	0.1756	None
ENSG00000095383	TBC1D2	2.4372	0.009	up
ENSG00000171827	ZNF570	0.6561	0.2075	None
ENSG00000226549	SCDP1	-2.185	2e-4	down
ENSG00000274925	AC008741.2	-0.0136	0.9941	None
ENSG00000131966	ACTR10	0.428	0.0318	None
ENSG00000118482	PHF3	-0.0396	0.9233	None
ENSG00000085449	WDFY1	0.771	2e-4	None
ENSG00000078081	LAMP3	1.623	0.0893	None
ENSG00000135926	TMBIM1	0.1582	0.6433	None
ENSG00000198382	UVRAG	-0.1891	0.437	None
ENSG00000170448	NFXL1	0.2596	0.5158	None
ENSG00000234444	ZNF736	0.0283	0.9701	None
ENSG00000130695	CEP85	-0.2043	0.4644	None
ENSG00000135002	RFK	0.8693	0	None
ENSG00000203499	IQANK1	1.4454	0.4891	None
ENSG00000161677	JOSD2	-0.025	0.9362	None
ENSG00000125967	NECAB3	-0.172	0.5808	None
ENSG00000224738	AC099850.1	-0.3472	0.8153	None
ENSG00000157741	UBN2	0.0771	0.8676	None
ENSG00000168096	ANKS3	0.1671	0.6093	None
ENSG00000272667	AC012306.2	0.0153	0.9819	None
ENSG00000030066	NUP160	0.0284	0.9288	None
ENSG00000099251	HSD17B7P2	-1.3613	0.0689	None
ENSG00000173744	AGFG1	0.2135	0.2241	None
ENSG00000225883	BMS1P11	-0.3223	0.8869	None
ENSG00000157426	AASDH	0.072	0.8699	None
ENSG00000160325	CACFD1	-0.6298	0.1569	None
ENSG00000263884	AP000845.1	-1.2638	0.3727	None
ENSG00000160323	ADAMTS13	0.3276	0.6781	None
ENSG00000137700	SLC37A4	-0.9647	0	None
ENSG00000170835	CEL	-0.8126	0.5839	None
ENSG00000133704	IPO8	0.0425	0.8985	None
ENSG00000001167	NFYA	0.2043	0.4995	None
ENSG00000089902	RCOR1	-0.1584	0.5135	None
ENSG00000213222	AC093724.1	0.1854	0.7795	None
ENSG00000140379	BCL2A1	2.413	0.1077	None
ENSG00000262888	AC005736.2	-1.4126	0.171	None
ENSG00000171241	SHCBP1	-0.4934	0.0089	None
ENSG00000155749	ALS2CR12	-0.836	0.6444	None
ENSG00000143614	GATAD2B	-0.8724	0	None
ENSG00000246089	AC016065.1	-0.7488	0.1019	None
ENSG00000185291	IL3RA	-0.4232	0.815	None
ENSG00000157483	MYO1E	-0.3472	0.0286	None
ENSG00000132361	CLUH	0.5282	8e-4	None
ENSG00000026297	RNASET2	-0.6588	0.6146	None
ENSG00000171566	PLRG1	0.2274	0.2221	None
ENSG00000118363	SPCS2	0.1777	0.4541	None
ENSG00000266651	AC093484.4	0.244	0.9065	None
ENSG00000007866	TEAD3	-0.5263	0.0715	None
ENSG00000176788	BASP1	-1.7033	0	None
ENSG00000162852	CNST	0.5601	0.0082	None
ENSG00000232801	SDCBPP3	-0.4794	0.8233	None
ENSG00000185022	MAFF	1.0361	2e-4	None
ENSG00000113722	CDX1	-1.8507	0.3966	None
ENSG00000242259	C22orf39	-0.4261	0.0981	None
ENSG00000226752	CUTALP	-1.1098	8e-4	None
ENSG00000104969	SGTA	0.1626	0.4342	None
ENSG00000171448	ZBTB26	0.0741	0.9165	None
ENSG00000110108	TMEM109	0.1824	0.3304	None
ENSG00000158201	ABHD3	-0.7101	0.0276	None
ENSG00000103707	MTFMT	0.3222	0.2394	None
ENSG00000103502	CDIPT	0.1815	0.3237	None
ENSG00000122359	ANXA11	-0.4886	7e-4	None
ENSG00000117419	ERI3	-0.0708	0.7851	None
ENSG00000123191	ATP7B	-0.4023	0.2519	None
ENSG00000102974	CTCF	-0.2669	0.1781	None
ENSG00000128928	IVD	0.0702	0.7489	None
ENSG00000180035	ZNF48	0.1395	0.7497	None
ENSG00000230202	AL450405.1	0.0199	0.9496	None
ENSG00000127125	PPCS	-0.0532	0.8593	None
ENSG00000072134	EPN2	0.0647	0.7892	None
ENSG00000008513	ST3GAL1	0.8256	0	None
ENSG00000185730	ZNF696	0.4833	0.1187	None
ENSG00000256525	POLG2	0.4464	0.148	None
ENSG00000181458	TMEM45A	0.6892	3e-4	None
ENSG00000106327	TFR2	-0.0661	0.9813	None
ENSG00000108578	BLMH	-0.1346	0.5656	None
ENSG00000151892	GFRA1	3.4552	0.021	up
ENSG00000072657	TRHDE	-0.1118	0.9474	None
ENSG00000235314	LINC00957	-0.9847	0.2974	None
ENSG00000106034	CPED1	0.5217	0.0878	None
ENSG00000271828	AC008937.3	-1.2202	0.4986	None
ENSG00000233817	AL162727.1	1.43	0.4367	None
ENSG00000203546	AL139353.1	0.2941	0.8718	None
ENSG00000224063	AC007319.1	0.0945	0.973	None
ENSG00000102524	TNFSF13B	-0.0874	0.9138	None
ENSG00000175826	CTDNEP1	-0.205	0.2432	None
ENSG00000176102	CSTF3	0.5319	0.0026	None
ENSG00000185669	SNAI3	-1.6593	0.0098	None
ENSG00000182700	IGIP	1.0078	0.0099	None
ENSG00000127527	EPS15L1	0.291	0.1047	None
ENSG00000248323	LUCAT1	1.4122	0.3266	None
ENSG00000052749	RRP12	1.098	0	None
ENSG00000174579	MSL2	-0.1706	0.5988	None
ENSG00000257122	RRN3P3	-0.0735	0.9326	None
ENSG00000130508	PXDN	0.3684	0.2151	None
ENSG00000072682	P4HA2	0.5545	0.0027	None
ENSG00000187840	EIF4EBP1	-0.4685	0.0092	None
ENSG00000114554	PLXNA1	0.2579	0.2114	None
ENSG00000278962	AC092645.1	0.1908	0.9282	None
ENSG00000004660	CAMKK1	-0.3689	0.2247	None
ENSG00000134184	GSTM1	-0.0432	0.9945	None
ENSG00000239523	MYLK-AS1	-1.1843	0.2547	None
ENSG00000165389	SPTSSA	-0.0743	0.785	None
ENSG00000140443	IGF1R	-0.3433	0.0906	None
ENSG00000124209	RAB22A	0.2443	0.1585	None
ENSG00000204131	NHSL2	-1.3237	0.0914	None
ENSG00000100106	TRIOBP	-0.2173	0.1945	None
ENSG00000114446	IFT57	0.2493	0.2219	None
ENSG00000134779	TPGS2	-0.208	0.3292	None
ENSG00000086189	DIMT1	0.5208	6e-4	None
ENSG00000103254	FAM173A	-0.2117	0.5081	None
ENSG00000150433	TMEM218	-0.2277	0.3917	None
ENSG00000185418	TARSL2	-0.0378	0.9286	None
ENSG00000225697	SLC26A6	-0.4497	0.0975	None
ENSG00000264278	ZNF236-DT	0.403	0.5775	None
ENSG00000109686	SH3D19	0.3006	0.1433	None
ENSG00000260448	LCMT1-AS1	-0.2536	0.858	None
ENSG00000182004	SNRPE	0.2782	0.1381	None
ENSG00000136014	USP44	-0.4857	0.5751	None
ENSG00000272777	AC019131.2	-1.4082	0.5775	None
ENSG00000100348	TXN2	0.081	0.7008	None
ENSG00000165568	AKR1E2	-0.5946	0.3754	None
ENSG00000068976	PYGM	-0.5144	0.7706	None
ENSG00000174721	FGFBP3	-1.2705	0.0271	None
ENSG00000154359	LONRF1	-0.3245	0.2047	None
ENSG00000135535	CD164	0.4864	0.0206	None
ENSG00000245556	SCAMP1-AS1	-0.4003	0.4426	None
ENSG00000254685	FPGT	0.3424	0.4002	None
ENSG00000269973	AC010969.2	0.2799	0.6335	None
ENSG00000186625	KATNA1	0.0565	0.8705	None
ENSG00000138468	SENP7	0.1335	0.8249	None
ENSG00000164080	RAD54L2	-0.0491	0.8888	None
ENSG00000272655	POLR2J4	-0.6478	0.1197	None
ENSG00000206559	ZCWPW2	-0.401	0.8809	None
ENSG00000230267	HERC2P4	0.0036	0.9989	None
ENSG00000165525	NEMF	0.9669	9e-4	None
ENSG00000224409	AC114489.1	0.8639	0.7423	None
ENSG00000065243	PKN2	0.338	0.1392	None
ENSG00000182093	WRB	-0.0299	0.9301	None
ENSG00000070882	OSBPL3	-0.6257	1e-4	None
ENSG00000166971	AKTIP	0.1598	0.6172	None
ENSG00000171204	TMEM126B	0.5475	0.0047	None
ENSG00000257103	LSM14A	0.0652	0.799	None
ENSG00000187555	USP7	0.0563	0.798	None
ENSG00000141503	MINK1	-0.0982	0.6743	None
ENSG00000155008	APOOL	0.5192	0.0349	None
ENSG00000265972	TXNIP	-0.3109	0.0479	None
ENSG00000196372	ASB13	-0.1996	0.5856	None
ENSG00000139233	LLPH	0.7079	0.0047	None
ENSG00000242498	ARPIN	-0.8703	0	None
ENSG00000187764	SEMA4D	-0.112	0.9365	None
ENSG00000015479	MATR3	-0.0553	0.9636	None
ENSG00000133056	PIK3C2B	-1.7525	0	None
ENSG00000173406	DAB1	4.2154	0.0945	None
ENSG00000136867	SLC31A2	0.2376	0.8303	None
ENSG00000213683	AC002056.1	0.9243	0.2604	None
ENSG00000121931	LRIF1	1.2215	0	None
ENSG00000186166	CCDC84	0.1237	0.8348	None
ENSG00000133433	GSTT2B	-0.3622	0.7224	None
ENSG00000041982	TNC	1.2727	0	None
ENSG00000169372	CRADD	0.0822	0.839	None
ENSG00000188921	HACD4	0.0498	0.9001	None
ENSG00000185340	GAS2L1	0.3457	0.0666	None
ENSG00000179277	MEIS3P1	-0.4034	0.2939	None
ENSG00000169855	ROBO1	0.3593	0.159	None
ENSG00000152661	GJA1	1.0687	0	None
ENSG00000116815	CD58	0.3546	0.311	None
ENSG00000056998	GYG2	-0.5826	0.3685	None
ENSG00000197927	C2orf27A	-0.3259	0.54990000000000006	None
ENSG00000198934	MAGEE1	-1.1352	0.104	None
ENSG00000031691	CENPQ	0.3575	0.4643	None
ENSG00000143947	RPS27A	0.0832	0.6965	None
ENSG00000145365	TIFA	-0.5525	0.1694	None
ENSG00000116688	MFN2	0.2249	0.2282	None
ENSG00000119878	CRIPT	-0.2969	0.347	None
ENSG00000013523	ANGEL1	-0.0989	0.7712	None
ENSG00000107897	ACBD5	0.4233	0.1335	None
ENSG00000102081	FMR1	-0.5166	0.0519	None
ENSG00000233837	EIF3LP2	0.2996	0.8686	None
ENSG00000225177	AL590617.2	-1.1912	0.0708	None
ENSG00000100201	DDX17	-0.6285	0	None
ENSG00000136152	COG3	0.3463	0.149	None
ENSG00000206418	RAB12	0.1585	0.4661	None
ENSG00000027001	MIPEP	0.1988	0.3785	None
ENSG00000166546	BEAN1	0.0905	0.8546	None
ENSG00000111832	RWDD1	0.271	0.159	None
ENSG00000153485	TMEM251	-0.404	0.424	None
ENSG00000198171	DDRGK1	0.3503	0.0684	None
ENSG00000251102	CTBP2P4	0.058	0.9635	None
ENSG00000198551	ZNF627	-0.0998	0.8368	None
ENSG00000065548	ZC3H15	0.6866	2e-4	None
ENSG00000131016	AKAP12	1.1158	0	None
ENSG00000267534	S1PR2	-0.6887	0	None
ENSG00000184898	RBM43	0.0935	0.8012	None
ENSG00000169733	RFNG	-0.0456	0.8683	None
ENSG00000105676	ARMC6	0.5875	6e-4	None
ENSG00000145358	DDIT4L	-1.4765	0	None
ENSG00000246082	NUDT16P1	-0.0895	0.9223	None
ENSG00000213707	HMGB1P10	-0.4779	0.691	None
ENSG00000108515	ENO3	-0.7626	0.1933	None
ENSG00000112796	ENPP5	0.7998	0.0569	None
ENSG00000070010	UFD1	-0.0411	0.8682	None
ENSG00000197614	MFAP5	2.2859	0	up
ENSG00000228172	AL020996.1	-0.9823	0.5799	None
ENSG00000104518	GSDMD	-1.6527	0	None
ENSG00000159079	C21orf59	0.1788	0.6076	None
ENSG00000238110	AL353572.2	-0.6116	0.8422	None
ENSG00000090621	PABPC4	0.3268	0.0321	None
ENSG00000180537	RNF182	0.9527	0	None
ENSG00000141665	FBXO15	-0.9997	0.6049	None
ENSG00000131844	MCCC2	-0.2695	0.1536	None
ENSG00000234449	FAM239A	-0.8348	0.7533	None
ENSG00000197021	CXorf40B	0.6441	5e-4	None
ENSG00000281207	SLFNL1-AS1	-0.9536	0.5243	None
ENSG00000179218	CALR	-0.0106	0.9699	None
ENSG00000154721	JAM2	-1.2724	0.193	None
ENSG00000198429	ZNF69	0.17	0.9344	None
ENSG00000130165	ELOF1	0.4301	0.0118	None
ENSG00000183098	GPC6	0.7384	0.0012	None
ENSG00000150401	DCUN1D2	-0.4007	0.1837	None
ENSG00000065427	KARS	0.3983	0.0024	None
ENSG00000187951	ARHGAP11B	-0.7462	0.0655	None
ENSG00000140259	MFAP1	0.2387	0.2741	None
ENSG00000147437	GNRH1	0.8566	0.3458	None
ENSG00000147251	DOCK11	-0.1083	0.7784	None
ENSG00000101152	DNAJC5	0.2778	0.0678	None
ENSG00000179958	DCTPP1	0.1609	0.4877	None
ENSG00000154889	MPPE1	-0.3192	0.2832	None
ENSG00000111817	DSE	-0.3403	0.0661	None
ENSG00000157823	AP3S2	-0.4678	0.0859	None
ENSG00000132640	BTBD3	0.2332	0.4714	None
ENSG00000128789	PSMG2	-0.2832	0.1538	None
ENSG00000158482	SNX29P1	-0.5146	0.8111	None
ENSG00000177943	MAMDC4	-1.6719	0.0052	None
ENSG00000255866	AC090023.1	0.3202	0.8631	None
ENSG00000075151	EIF4G3	0.4941	0.0015	None
ENSG00000165804	ZNF219	-0.1776	0.5375	None
ENSG00000112697	TMEM30A	0.3503	0.094	None
ENSG00000197905	TEAD4	0.1232	0.687	None
ENSG00000268584	AC073389.1	-2.9098	0.1016	None
ENSG00000056050	HPF1	0.0232	0.9469	None
ENSG00000148219	ASTN2	0.8653	0.0047	None
ENSG00000228716	DHFR	-1.0052	0	None
ENSG00000100307	CBX7	-1.1885	0.0075	None
ENSG00000204463	BAG6	-0.4303	0.0025	None
ENSG00000215221	UBA52P6	0.8933	0.6509	None
ENSG00000081148	IMPG2	1.2747	0.4874	None
ENSG00000146648	EGFR	0.5169	2e-4	None
ENSG00000161999	JMJD8	-0.3197	0.2394	None
ENSG00000100867	DHRS2	4.5063	0	up
ENSG00000177873	ZNF619	-0.0871	0.8821	None
ENSG00000132386	SERPINF1	0.2689	0.4593	None
ENSG00000163479	SSR2	-0.0166	0.9474	None
ENSG00000183808	RBM12B	0.1541	0.6519	None
ENSG00000181991	MRPS11	0.0577	0.8296	None
ENSG00000141385	AFG3L2	0.1021	0.6216	None
ENSG00000124762	CDKN1A	-0.833	0	None
ENSG00000144591	GMPPA	0.2157	0.3325	None
ENSG00000196781	TLE1	-0.6486	0.0026	None
ENSG00000140876	NUDT7	-0.6517	0.3953	None
ENSG00000156502	SUPV3L1	0.3859	0.0825	None
ENSG00000223969	AC002456.1	0.4828	0.7728	None
ENSG00000260025	AC009414.2	-0.6697	0.4941	None
ENSG00000253661	ZFHX4-AS1	0.432	0.7945	None
ENSG00000145725	PPIP5K2	0.8071	1e-4	None
ENSG00000198464	ZNF480	1.3253	0	None
ENSG00000159640	ACE	-0.0044	0.9941	None
ENSG00000103174	NAGPA	-0.6733	0.0024	None
ENSG00000100890	KIAA0391	0.4205	0.3222	None
ENSG00000148290	SURF1	-0.4508	0.1957	None
ENSG00000128203	ASPHD2	-1.355	0.1037	None
ENSG00000148057	IDNK	-1.0151	0.0187	None
ENSG00000241956	AC109466.1	2.7401	0.0976	None
ENSG00000274487	AC244154.1	0.0078	0.9907	None
ENSG00000163082	SGPP2	1.0115	0.5024	None
ENSG00000255471	AP001528.2	0.2585	0.9027	None
ENSG00000246523	AP001528.1	-0.8369	0.6647	None
ENSG00000102904	TSNAXIP1	-0.0661	0.9681	None
ENSG00000171016	PYGO1	0.3068	0.3618	None
ENSG00000101306	MYLK2	-0.3836	0.8705	None
ENSG00000029363	BCLAF1	0.9782	0	None
ENSG00000100632	ERH	-0.0954	0.6841	None
ENSG00000186493	C5orf38	-0.8853	7e-4	None
ENSG00000233757	AC092835.1	0.2815	0.8582	None
ENSG00000146476	ARMT1	0.5874	0.0056	None
ENSG00000133460	SLC2A11	-0.2354	0.7147	None
ENSG00000110011	DNAJC4	-0.0771	0.8346	None
ENSG00000146757	ZNF92	0.9279	0.0345	None
ENSG00000108826	MRPL27	0.0787	0.7833	None
ENSG00000089472	HEPH	0.4427	0.0595	None
ENSG00000108830	RND2	-0.3524	0.7224	None
ENSG00000197837	HIST4H4	0.323	0.8988	None
ENSG00000169282	KCNAB1	0.6198	0.3811	None
ENSG00000116668	SWT1	-0.451	0.4732	None
ENSG00000212829	RPS26P3	-0.1457	0.9411	None
ENSG00000259065	AC005520.2	-0.497	0.66	None
ENSG00000012822	CALCOCO1	-0.3826	0.0263	None
ENSG00000120910	PPP3CC	0.3284	0.1622	None
ENSG00000068878	PSME4	0.3572	0.0407	None
ENSG00000136371	MTHFS	0.3479	0.806	None
ENSG00000185624	P4HB	-0.0154	0.9532	None
ENSG00000146700	SSC4D	0.2423	0.8201	None
ENSG00000236017	ASMTL-AS1	-1.2185	0.4445	None
ENSG00000260027	HOXB7	0.2355	0.3257	None
ENSG00000124641	MED20	-0.1649	0.4924	None
ENSG00000228696	ARL17B	0.8646	0.7856	None
ENSG00000169032	MAP2K1	0.4561	0.0143	None
ENSG00000234912	SNHG20	-0.0084	0.9932	None
ENSG00000100982	PCIF1	-1.1695	0	None
ENSG00000115758	ODC1	0.8193	0	None
ENSG00000243279	PRAF2	-0.5366	0.0359	None
ENSG00000117632	STMN1	-1.4924	0	None
ENSG00000138641	HERC3	0.7007	0	None
ENSG00000135250	SRPK2	0.3205	0.1278	None
ENSG00000152332	UHMK1	0.9035	0	None
ENSG00000160310	PRMT2	-0.0805	0.7355	None
ENSG00000101596	SMCHD1	0.6953	0.0024	None
ENSG00000121297	TSHZ3	-0.6519	0.0073	None
ENSG00000176476	SGF29	-0.5974	0.0924	None
ENSG00000249679	AC106897.1	-1.5091	0.3779	None
ENSG00000169764	UGP2	0.5959	0.0014	None
ENSG00000129465	RIPK3	-1.5601	0.3627	None
ENSG00000124787	RPP40	0.5684	0.0265	None
ENSG00000275160	AL354718.1	0.7133	0.7352	None
ENSG00000160213	CSTB	0.0192	0.9413	None
ENSG00000276261	AC009509.4	0.1978	0.9289	None
ENSG00000175782	SLC35E3	-0.1401	0.627	None
ENSG00000166762	CATSPER2	-2.9568	0.0894	None
ENSG00000183722	LHFPL6	0.0462	0.8958	None
ENSG00000167283	ATP5MG	-0.3616	0.0158	None
ENSG00000198914	POU3F3	0.4986	0.1981	None
ENSG00000235587	GAPDHP65	-0.1048	0.9536	None
ENSG00000132017	DCAF15	-0.0346	0.9229	None
ENSG00000109881	CCDC34	-0.4597	0.1064	None
ENSG00000236431	AC009237.8	2.18	0.2413	None
ENSG00000160439	RDH13	0.4477	0.14	None
ENSG00000188487	INSC	0.9617	0	None
ENSG00000023445	BIRC3	1.6262	0.0036	None
ENSG00000198081	ZBTB14	-0.3344	0.3048	None
ENSG00000182481	KPNA2	0.0095	0.9728	None
ENSG00000237380	HOXD-AS2	-0.8391	0.2856	None
ENSG00000139725	RHOF	0.1782	0.8132	None
ENSG00000148677	ANKRD1	3.3258	0	up
ENSG00000159840	ZYX	0.2809	0.2063	None
ENSG00000083535	PIBF1	1.1443	0	None
ENSG00000181982	CCDC149	-0.4013	0.1814	None
ENSG00000162971	TYW5	0.2946	0.4578	None
ENSG00000115257	PCSK4	-2.9481	0.0276	down
ENSG00000278192	AL118505.1	-0.5674	0.7071	None
ENSG00000259562	AC090607.2	0.2488	0.8958	None
ENSG00000166471	TMEM41B	0.0498	0.8812	None
ENSG00000144118	RALB	0.279	0.1357	None
ENSG00000101346	POFUT1	0.3762	0.0099	None
ENSG00000260260	SNHG19	-0.5641	0.0901	None
ENSG00000145782	ATG12	0.646	1e-4	None
ENSG00000134698	AGO4	-0.6157	0.0344	None
ENSG00000164251	F2RL1	-0.2942	0.5055	None
ENSG00000088882	CPXM1	0.5296	0.6355	None
ENSG00000188483	IER5L	-0.7836	7e-4	None
ENSG00000161048	NAPEPLD	0.6875	0.0069	None
ENSG00000146457	WTAP	0.0033	0.9915	None
ENSG00000275263	AC135048.3	-0.4304	0.8666	None
ENSG00000145734	BDP1	1.1427	0	None
ENSG00000116717	GADD45A	0.615	0.0015	None
ENSG00000196312	MFSD14C	-0.006	0.9898	None
ENSG00000184844	CYCSP45	0.1754	0.9427	None
ENSG00000175175	PPM1E	0.3419	0.8861	None
ENSG00000118263	KLF7	0.0201	0.9512	None
ENSG00000067208	EVI5	0.3997	0.1546	None
ENSG00000171658	NMRAL2P	4.5463	2e-4	up
ENSG00000140836	ZFHX3	-0.3395	0.1333	None
ENSG00000167526	RPL13	-0.2227	0.2986	None
ENSG00000118762	PKD2	0.5606	0.0011	None
ENSG00000107443	CCNJ	0.6012	0.0391	None
ENSG00000233622	CYP2T1P	-1.3483	0.4245	None
ENSG00000164610	RP9	0.2491	0.4745	None
ENSG00000065135	GNAI3	0.4644	0.0027	None
ENSG00000226564	FTH1P20	0.6994	0.7083	None
ENSG00000185869	ZNF829	0.1559	0.864	None
ENSG00000102109	PCSK1N	-0.6979	0.7043	None
ENSG00000170871	KIAA0232	0.5983	0.0035	None
ENSG00000204959	ARHGEF34P	-0.4637	0.5942	None
ENSG00000134070	IRAK2	0.2209	0.3837	None
ENSG00000144381	HSPD1	0.5693	5e-4	None
ENSG00000104679	R3HCC1	0.0962	0.6945	None
ENSG00000088325	TPX2	-0.7158	0	None
ENSG00000054654	SYNE2	-1.2843	4e-4	None
ENSG00000271843	AC012557.1	0.4733	0.8289	None
ENSG00000137563	GGH	-1.0123	0	None
ENSG00000246859	STARD4-AS1	0.8792	0.0242	None
ENSG00000125454	SLC25A19	1.3104	0	None
ENSG00000141447	OSBPL1A	0.1695	0.4724	None
ENSG00000213178	RPL22P1	0.2229	0.4769	None
ENSG00000160233	LRRC3	0.3865	0.1538	None
ENSG00000157895	C12orf43	0.1611	0.5893	None
ENSG00000236801	RPL24P8	-0.0114	0.982	None
ENSG00000278341	AC138028.6	-0.215	0.9301	None
ENSG00000113645	WWC1	-0.6058	0.1684	None
ENSG00000196562	SULF2	0.519	0.7028	None
ENSG00000250770	AC005865.2	-0.0147	0.9928	None
ENSG00000272899	AC025594.2	0.4519	0.7633	None
ENSG00000143515	ATP8B2	-0.5322	1e-4	None
ENSG00000143761	ARF1	-0.064	0.7504	None
ENSG00000179021	C3orf38	0.099	0.7693	None
ENSG00000105369	CD79A	1.3219	0.4934	None
ENSG00000152443	ZNF776	0.3705	0.3529	None
ENSG00000104154	SLC30A4	-0.0092	0.9847	None
ENSG00000204685	STARD7-AS1	-0.0642	0.9178	None
ENSG00000206567	AC022007.1	-1.041	0.2898	None
ENSG00000250451	HOXC-AS1	-0.443	0.6246	None
ENSG00000168056	LTBP3	-0.6629	9e-4	None
ENSG00000105793	GTPBP10	0.678	0.0176	None
ENSG00000169131	ZNF354A	-0.1075	0.8669	None
ENSG00000089682	RBM41	0.3763	0.3879	None
ENSG00000087589	CASS4	2.0792	0.2266	None
ENSG00000174132	FAM174A	0.4655	0.1015	None
ENSG00000257175	CR383656.1	0.0786	0.969	None
