gene_id	gene	log2FoldChange	padj	stat
ENSG00000174780	SRP72	-0.1796	0.2343	None
ENSG00000272321	AP003355.2	-0.1076	0.9589	None
ENSG00000095951	HIVEP1	0.0243	0.9743	None
ENSG00000254639	AC116021.1	-2.6569	0.0445	down
ENSG00000164037	SLC9B1	0.4423	0.7046	None
ENSG00000167543	TP53I13	0.1696	0.5249	None
ENSG00000185591	SP1	-0.3642	0.0318	None
ENSG00000277734	TRAC	-0.0038	0.9982	None
ENSG00000270177	AC104109.2	0.6885	0.7426	None
ENSG00000251127	AC091173.1	1.0717	0.545	None
ENSG00000037637	FBXO42	0.4536	0.0245	None
ENSG00000167487	KLHL26	0.6723	0.0577	None
ENSG00000149476	TKFC	-0.2567	0.3174	None
ENSG00000140395	WDR61	0.324	0.0647	None
ENSG00000180992	MRPL14	-0.3609	0.1196	None
ENSG00000119965	C10orf88	-0.3445	0.1856	None
ENSG00000033011	ALG1	-0.0355	0.8831	None
ENSG00000136848	DAB2IP	-0.5316	0.0886	None
ENSG00000113643	RARS	0.1922	0.2087	None
ENSG00000259687	LINC01220	-0.4425	0.7632	None
ENSG00000110042	DTX4	1.7837	0.1049	None
ENSG00000135924	DNAJB2	0.1466	0.6052	None
ENSG00000278259	MYO19	-0.4149	0.0069	None
ENSG00000055070	SZRD1	-0.0721	0.6617	None
ENSG00000151090	THRB	0.082	0.8895	None
ENSG00000132952	USPL1	-0.4153	0.0905	None
ENSG00000085465	OVGP1	1.1657	0.1756	None
ENSG00000150347	ARID5B	-0.2075	0.4905	None
ENSG00000074660	SCARF1	0.3872	0.8741	None
ENSG00000172349	IL16	2.3918	0.1322	None
ENSG00000108641	B9D1	0.8815	0.0018	None
ENSG00000121350	PYROXD1	-0.0604	0.8763	None
ENSG00000131653	TRAF7	0.0455	0.8169	None
ENSG00000158850	B4GALT3	-0.3433	0.0402	None
ENSG00000253882	AC099548.2	0.6518	0.588	None
ENSG00000187607	ZNF286A	-0.064	0.8926	None
ENSG00000153714	LURAP1L	1.9656	0	None
ENSG00000172159	FRMD3	0.274	0.4967	None
ENSG00000107140	TESK1	-0.1151	0.6657	None
ENSG00000149658	YTHDF1	-0.0808	0.6752	None
ENSG00000054611	TBC1D22A	-0.0105	0.9757	None
ENSG00000164086	DUSP7	-0.2934	0.0884	None
ENSG00000104412	EMC2	0.1989	0.4434	None
ENSG00000067601	PMS2P4	0.1177	0.9279	None
ENSG00000224132	AC112715.1	-0.4611	0.7962	None
ENSG00000197580	BCO2	0.5198	0.7853	None
ENSG00000139636	LMBR1L	1.0321	0	None
ENSG00000183508	FAM46C	-0.5439	0.8249	None
ENSG00000246273	SBF2-AS1	-0.0761	0.9387	None
ENSG00000163347	CLDN1	3.7229	2e-4	up
ENSG00000164169	PRMT9	-0.1134	0.7666	None
ENSG00000197632	SERPINB2	3.3911	0	up
ENSG00000272305	AC096887.1	0.7928	0.7261	None
ENSG00000226723	AL513175.1	-2.133	0.3296	None
ENSG00000255737	AGAP2-AS1	-0.0597	0.958	None
ENSG00000049759	NEDD4L	0.2239	0.6565	None
ENSG00000149503	INCENP	-2.2248	0	down
ENSG00000261534	AL596244.1	0.022	0.9751	None
ENSG00000170027	YWHAG	0.1963	0.1858	None
ENSG00000183971	NPW	-0.814	0.2521	None
ENSG00000131269	ABCB7	0.1666	0.4954	None
ENSG00000156510	HKDC1	1.6042	0.0444	None
ENSG00000102312	PORCN	1.4273	0	None
ENSG00000069943	PIGB	0.357	0.2352	None
ENSG00000124587	PEX6	1.0977	0	None
ENSG00000185513	L3MBTL1	1.7399	0.1036	None
ENSG00000265574	WDR45BP1	-1.6709	0.352	None
ENSG00000117594	HSD11B1	0.695	0.5709	None
ENSG00000131188	PRR7	0.3957	0.008	None
ENSG00000185909	KLHDC8B	-0.0545	0.8899	None
ENSG00000129219	PLD2	0.85	0	None
ENSG00000101638	ST8SIA5	0.3192	0.8455	None
ENSG00000109917	ZPR1	0.2275	0.1814	None
ENSG00000229774	AC018866.1	2.293	5e-4	up
ENSG00000232450	AL133517.1	-2.0735	0.419	None
ENSG00000187778	MCRS1	-0.4324	0.0045	None
ENSG00000164692	COL1A2	0.604	2e-4	None
ENSG00000101384	JAG1	0.7932	0.0265	None
ENSG00000100934	SEC23A	0.8396	0	None
ENSG00000226380	AC016831.1	0.8125	0.1106	None
ENSG00000125356	NDUFA1	0.7229	1e-4	None
ENSG00000254604	AP002336.2	-0.4672	0.8171	None
ENSG00000078319	PMS2P1	-0.0426	0.9122	None
ENSG00000172409	CLP1	-0.4798	0.0096	None
ENSG00000234222	LIX1L-AS1	-0.6705	0.6451	None
ENSG00000203999	LINC01270	0.2891	0.8075	None
ENSG00000258768	AL356019.2	0.6989	0.6645	None
ENSG00000145041	DCAF1	-0.4256	0.0237	None
ENSG00000149548	CCDC15	-1.9207	0	None
ENSG00000119812	FAM98A	0.7717	0	None
ENSG00000167912	AC090152.1	-0.2061	0.8319	None
ENSG00000196437	ZNF569	-0.0552	0.9339	None
ENSG00000078237	TIGAR	0.3726	0.0384	None
ENSG00000246662	LINC00535	-1.5557	0.2218	None
ENSG00000130775	THEMIS2	0.1236	0.7293	None
ENSG00000147123	NDUFB11	0.1985	0.3614	None
ENSG00000006757	PNPLA4	0.0192	0.9706	None
ENSG00000172965	MIR4435-2HG	0.0613	0.8115	None
ENSG00000162736	NCSTN	0.9432	0	None
ENSG00000108861	DUSP3	0.6374	0	None
ENSG00000186298	PPP1CC	-0.6088	0	None
ENSG00000143384	MCL1	-0.3444	0.0105	None
ENSG00000241431	RPL37P6	-0.4867	0.4424	None
ENSG00000116473	RAP1A	-0.1021	0.6199	None
ENSG00000068120	COASY	-0.1339	0.4324	None
ENSG00000083454	P2RX5	4.421	0	up
ENSG00000151376	ME3	0.2055	0.431	None
ENSG00000088179	PTPN4	-0.3921	0.2549	None
ENSG00000168214	RBPJ	0.7658	0	None
ENSG00000167740	CYB5D2	0.8578	1e-4	None
ENSG00000139318	DUSP6	2.5013	0	up
ENSG00000112149	CD83	-0.4307	0.1041	None
ENSG00000007047	MARK4	1.2515	0	None
ENSG00000235897	TM4SF19-AS1	2.2987	0.2916	None
ENSG00000183978	COA3	-0.3508	0.0531	None
ENSG00000182919	C11orf54	0.3223	0.5044	None
ENSG00000180596	HIST1H2BC	4.5166	0	up
ENSG00000151689	INPP1	-0.2744	0.1092	None
ENSG00000031003	FAM13B	-0.2702	0.3478	None
ENSG00000235706	DICER1-AS1	-0.7987	0.6706	None
ENSG00000150779	TIMM8B	-0.0098	0.9684	None
ENSG00000100209	HSCB	0.1557	0.6765	None
ENSG00000173068	BNC2	0.0833	0.7485	None
ENSG00000107863	ARHGAP21	-0.5302	0.0089	None
ENSG00000229852	AC019205.1	-1.0666	0.0253	None
ENSG00000230562	FAM133DP	-0.4682	0.3879	None
ENSG00000250995	AL391280.1	2.0173	0.3784	None
ENSG00000036530	CYP46A1	1.0633	0.6881	None
ENSG00000102753	KPNA3	-0.2403	0.1247	None
ENSG00000166897	ELFN2	0.6629	0.5082	None
ENSG00000151882	CCL28	2.5428	0	up
ENSG00000213225	NOC2LP1	0.3926	0.4761	None
ENSG00000043143	JADE2	0.1847	0.3	None
ENSG00000247400	DNAJC3-AS1	-1.6002	0.0866	None
ENSG00000177352	CCDC71	-0.2574	0.1869	None
ENSG00000008311	AASS	-0.6249	0.0183	None
ENSG00000196205	EEF1A1P5	0.387	0.0027	None
ENSG00000266208	AC080112.1	1.9937	0	None
ENSG00000224861	YBX1P1	0.0555	0.8647	None
ENSG00000182544	MFSD5	0.0812	0.6924	None
ENSG00000021826	CPS1	-1.0449	4e-4	None
ENSG00000181523	SGSH	0.5322	0.0012	None
ENSG00000111877	MCM9	-0.9788	0.0021	None
ENSG00000181744	C3orf58	-0.6376	0.0068	None
ENSG00000198625	MDM4	-0.7526	0.0015	None
ENSG00000133706	LARS	-0.0191	0.9405	None
ENSG00000227295	ELL2P1	0.2841	0.8084	None
ENSG00000002822	MAD1L1	-0.2191	0.2251	None
ENSG00000013288	MAN2B2	1.3644	0	None
ENSG00000255198	SNHG9	0.4237	0.6504	None
ENSG00000176125	UFSP1	-0.4985	0.2718	None
ENSG00000259802	AC012640.2	-0.4398	0.6634	None
ENSG00000233223	AC016876.1	-0.4218	0.4159	None
ENSG00000234741	GAS5	8e-4	0.9974	None
ENSG00000267309	AC092295.2	0.8656	0.4569	None
ENSG00000006530	AGK	-0.0218	0.9376	None
ENSG00000231672	DIRC3	0.8937	0.1724	None
ENSG00000182054	IDH2	-0.7272	0.0017	None
ENSG00000172731	LRRC20	-0.4697	0.1379	None
ENSG00000258777	HIF1A-AS1	4.0989	0.049	up
ENSG00000125520	SLC2A4RG	-0.5909	9e-4	None
ENSG00000009830	POMT2	0.0385	0.8884	None
ENSG00000157168	NRG1	0.2015	0.5176	None
ENSG00000180318	ALX1	0.1863	0.7911	None
ENSG00000137996	RTCA	0.6022	0	None
ENSG00000276966	HIST1H4E	-0.7919	0.8084	None
ENSG00000215241	LINC02449	0.382	0.8733	None
ENSG00000118965	WDR35	-0.6759	0.0016	None
ENSG00000240135	PSMD12P	-1.3815	0.2575	None
ENSG00000102103	PQBP1	-0.2013	0.2961	None
ENSG00000137574	TGS1	-0.4843	0.0036	None
ENSG00000180776	ZDHHC20	-0.5114	0.0017	None
ENSG00000276234	TADA2A	-0.7416	0.0016	None
ENSG00000204592	HLA-E	1.1152	0	None
ENSG00000006042	TMEM98	-0.1126	0.6619	None
ENSG00000261879	AC087500.1	-0.2179	0.9177	None
ENSG00000079739	PGM1	0.8619	0	None
ENSG00000118518	RNF146	0.0437	0.8922	None
ENSG00000185033	SEMA4B	1.3886	0	None
ENSG00000243554	AC004967.1	0.5623	0.3657	None
ENSG00000134627	PIWIL4	0.1616	0.8262	None
ENSG00000008018	PSMB1	-0.0019	0.9948	None
ENSG00000256968	SNRPEP2	-2.9884	0.1453	None
ENSG00000130402	ACTN4	0.3803	0.0124	None
ENSG00000226608	FTLP3	1.3859	0.0327	None
ENSG00000119900	OGFRL1	0.2368	0.2299	None
ENSG00000174483	BBS1	0.0174	0.9943	None
ENSG00000129951	PLPPR3	3.0941	0.0578	None
ENSG00000167646	DNAAF3	3.1668	0.0015	up
ENSG00000183751	TBL3	-0.2585	0.1697	None
ENSG00000114850	SSR3	0.1313	0.5214	None
ENSG00000140006	WDR89	-0.8142	0.001	None
ENSG00000163956	LRPAP1	0.1137	0.6591	None
ENSG00000251667	BRCC3P1	-0.5104	0.843	None
ENSG00000112062	MAPK14	0.0097	0.9668	None
ENSG00000167515	TRAPPC2L	0.2709	0.1621	None
ENSG00000227398	KIF9-AS1	-0.125	0.8835	None
ENSG00000196072	BLOC1S2	-0.1083	0.6388	None
ENSG00000123374	CDK2	-1.7311	0	None
ENSG00000245910	SNHG6	-0.3431	0.0675	None
ENSG00000037897	METTL1	-1.0565	0	None
ENSG00000167604	NFKBID	-0.3915	0.5311	None
ENSG00000255642	PABPC1P4	0.30620000000000003	0.6765	None
ENSG00000182667	NTM	2.3807	0	up
ENSG00000105723	GSK3A	-0.2813	0.0769	None
ENSG00000123610	TNFAIP6	-0.9121	8e-4	None
ENSG00000277159	AL139384.2	-0.3273	0.7338	None
ENSG00000149599	DUSP15	1.9338	0.1955	None
ENSG00000122203	KIAA1191	0.4294	0.0018	None
ENSG00000166575	TMEM135	0.9196	0	None
ENSG00000132330	SCLY	-0.9591	0.0035	None
ENSG00000280213	UCKL1-AS1	-0.3426	0.8384	None
ENSG00000113916	BCL6	-0.0724	0.7845	None
ENSG00000166313	APBB1	0.6607	0	None
ENSG00000169118	CSNK1G1	0.4188	0.0339	None
ENSG00000220157	HNRNPA1P12	-0.1781	0.9487	None
ENSG00000184599	FAM19A3	0.0277	0.9916	None
ENSG00000120063	GNA13	-0.2778	0.0895	None
ENSG00000069248	NUP133	-0.8002	0	None
ENSG00000156599	ZDHHC5	0.0371	0.8616	None
ENSG00000182551	ADI1	0.0497	0.8081	None
ENSG00000125166	GOT2	-5e-4	0.9982	None
ENSG00000118971	CCND2	1.1008	0	None
ENSG00000148843	PDCD11	0.1031	0.6263	None
ENSG00000105559	PLEKHA4	0.7908	1e-4	None
ENSG00000148690	FRA10AC1	-0.1571	0.6208	None
ENSG00000075785	RAB7A	0.5808	0	None
ENSG00000168301	KCTD6	-0.688	0.0254	None
ENSG00000198134	AC007537.1	-1.1085	0.1549	None
ENSG00000241978	AKAP2	-0.3581	0.7353	None
ENSG00000153233	PTPRR	0.0396	0.9646	None
ENSG00000158163	DZIP1L	-0.4996	0.1112	None
ENSG00000104047	DTWD1	0.2045	0.4815	None
ENSG00000275457	AL117332.1	-0.2091	0.8151	None
ENSG00000081087	OSTM1	0.5006	0.0358	None
ENSG00000101363	MANBAL	0.1799	0.3148	None
ENSG00000159882	ZNF230	0.3852	0.5227	None
ENSG00000166886	NAB2	-0.3196	0.1939	None
ENSG00000272808	AC015712.6	1.3589	0.3606	None
ENSG00000130706	ADRM1	-0.6244	1e-4	None
ENSG00000143126	CELSR2	0.6245	0.7798	None
ENSG00000169246	NPIPB3	-0.5932	0.6108	None
ENSG00000141560	FN3KRP	-0.4545	0.1144	None
ENSG00000185115	NSMCE3	-0.5333	0.0031	None
ENSG00000175166	PSMD2	-0.0737	0.7312	None
ENSG00000145901	TNIP1	1.0471	0	None
ENSG00000242553	AP001432.1	1.1164	0.5262	None
ENSG00000065457	ADAT1	0.013	0.9684	None
ENSG00000170955	CAVIN3	0.3222	0.2518	None
ENSG00000280987	MATR3	-0.0284	0.9718	None
ENSG00000187676	B3GLCT	-1.0916	0	None
ENSG00000275395	FCGBP	1.8442	0.0686	None
ENSG00000167767	KRT80	0.8254	0.7132	None
ENSG00000111196	MAGOHB	-1.092	0	None
ENSG00000135046	ANXA1	0.2969	0.0482	None
ENSG00000142065	ZFP14	0.3845	0.6995	None
ENSG00000187742	SECISBP2	-0.2262	0.2633	None
ENSG00000217128	FNIP1	-0.019	0.9638	None
ENSG00000230673	PABPC1P3	-0.4487	0.8453	None
ENSG00000141424	SLC39A6	0.137	0.4535	None
ENSG00000273145	BX537318.1	0.3439	0.7863	None
ENSG00000155011	DKK2	2.1608	0.0031	up
ENSG00000145494	NDUFS6	-0.2446	0.2228	None
ENSG00000120437	ACAT2	0.1021	0.6905	None
ENSG00000127452	FBXL12	0.5111	0.006	None
ENSG00000130312	MRPL34	-0.3263	0.1525	None
ENSG00000249492	AC114956.3	1.3632	0.5651	None
ENSG00000078269	SYNJ2	-0.8647	0	None
ENSG00000135917	SLC19A3	-1.0736	0.2166	None
ENSG00000105397	TYK2	-0.3048	0.0546	None
ENSG00000087088	BAX	-0.6475	0	None
ENSG00000126247	CAPNS1	0.2572	0.0912	None
ENSG00000266256	LINC00683	0.0324	0.9916	None
ENSG00000154122	ANKH	0.8997	0	None
ENSG00000122376	FAM35A	-0.4964	0.0172	None
ENSG00000269867	AC010326.3	0.7881	0.2887	None
ENSG00000033627	ATP6V0A1	1.8844	0	None
ENSG00000013561	RNF14	0.4357	0.0021	None
ENSG00000244945	AC136604.2	-0.4526	0.8432	None
ENSG00000245248	USP2-AS1	-1.8634	0.0406	None
ENSG00000121743	GJA3	2.2148	1e-4	up
ENSG00000233954	UQCRHL	0.3104	0.3341	None
ENSG00000135111	TBX3	-0.4958	6e-4	None
ENSG00000198695	MT-ND6	0.9608	0	None
ENSG00000134717	BTF3L4	-0.4857	0.0012	None
ENSG00000143303	RRNAD1	-0.4815	0.1009	None
ENSG00000090520	DNAJB11	-0.3059	0.0843	None
ENSG00000167005	NUDT21	-1.1479	0	None
ENSG00000196968	FUT11	-0.5406	0.0087	None
ENSG00000234141	AC006042.4	2.2679	0.3076	None
ENSG00000121864	ZNF639	-0.7969	0	None
ENSG00000165125	TRPV6	-1.6379	0.30620000000000003	None
ENSG00000235823	OLMALINC	0.4528	0.4343	None
ENSG00000196739	COL27A1	-0.4836	0.089	None
ENSG00000216895	AC009403.1	0.5696	0.3837	None
ENSG00000224531	SMIM13	-0.2902	0.1906	None
ENSG00000152102	FAM168B	0.059	0.7669	None
ENSG00000159352	PSMD4	-0.388	0.0554	None
ENSG00000004399	PLXND1	-0.2466	0.2582	None
ENSG00000149930	TAOK2	0.225	0.1141	None
ENSG00000256576	LINC02361	3.4458	0.0196	up
ENSG00000283041	AC008038.1	0.2195	0.167	None
ENSG00000099904	ZDHHC8	0.3324	0.09	None
ENSG00000074842	MYDGF	0.0621	0.8105	None
ENSG00000179954	SSC5D	0.9113	0.0029	None
ENSG00000168621	GDNF	-0.4316	0.7951	None
ENSG00000181016	LSMEM1	0.9147	0.6839	None
ENSG00000117228	GBP1	0.6463	0.0011	None
ENSG00000196365	LONP1	-0.2838	0.109	None
ENSG00000060140	STYK1	1.6519	0.085	None
ENSG00000106789	CORO2A	0.1972	0.8811	None
ENSG00000147854	UHRF2	-0.4873	0.003	None
ENSG00000267152	AC093227.1	0.0416	0.9768	None
ENSG00000224259	LINC01133	1.0694	0	None
ENSG00000163803	PLB1	2.0676	0.2905	None
ENSG00000147471	PLPBP	-0.4351	0.0122	None
ENSG00000101457	DNTTIP1	-0.5714	0.006	None
ENSG00000261526	AC012615.1	-0.5004	0.5877	None
ENSG00000131781	FMO5	0.816	0.3063	None
ENSG00000107731	UNC5B	0.081	0.8102	None
ENSG00000184009	ACTG1	0.2188	0.1861	None
ENSG00000179387	ELMOD2	-0.341	0.1065	None
ENSG00000247828	TMEM161B-AS1	0.3684	0.4404	None
ENSG00000261737	AL049597.2	0.1605	0.8913	None
ENSG00000167434	CA4	-1.0144	0.6404	None
ENSG00000172432	GTPBP2	-0.0707	0.7375	None
ENSG00000226029	LINC01772	0.2398	0.9	None
ENSG00000080824	HSP90AA1	-0.4139	9e-4	None
ENSG00000100889	PCK2	1.033	0	None
ENSG00000175061	LRRC75A-AS1	-0.0936	0.6592	None
ENSG00000137168	PPIL1	-0.4801	0.0011	None
ENSG00000118369	USP35	0.7071	2e-4	None
ENSG00000171700	RGS19	0.3586	0.1538	None
ENSG00000182791	CCDC87	2.0141	0.1381	None
ENSG00000126214	KLC1	0.0484	0.8428	None
ENSG00000140391	TSPAN3	0.2196	0.192	None
ENSG00000019582	CD74	2.8686	3e-4	up
ENSG00000128791	TWSG1	0.3356	0.0199	None
ENSG00000184254	ALDH1A3	-0.6802	7e-4	None
ENSG00000111206	FOXM1	-2.9528	0	down
ENSG00000255458	AC108471.2	0.1081	0.9653	None
ENSG00000134371	CDC73	-0.1528	0.4929	None
ENSG00000176928	GCNT4	-1.6613	0.2947	None
ENSG00000278817	AC007325.4	1.0268	0.4562	None
ENSG00000213839	TMX2P1	0.1009	0.8152	None
ENSG00000142583	SLC2A5	2.7517	0	up
ENSG00000180787	ZFP3	1.1297	0.0177	None
ENSG00000177025	C19orf18	1.058	0.5167	None
ENSG00000131446	MGAT1	0.3147	0.0492	None
ENSG00000171823	FBXL14	-0.0373	0.9119	None
ENSG00000233155	HMGA1P8	-0.7785	0.4524	None
ENSG00000100416	TRMU	-0.7102	0	None
ENSG00000234771	SLC25A25-AS1	-1.5319	0.1138	None
ENSG00000140323	DISP2	2.543	0.1156	None
ENSG00000080503	SMARCA2	-0.3342	0.0709	None
ENSG00000035687	ADSS	-0.5173	1e-4	None
ENSG00000143314	MRPL24	-0.4976	0.0162	None
ENSG00000157110	RBPMS	0.0371	0.8799	None
ENSG00000266265	KLF14	-1.047	0.1597	None
ENSG00000138777	PPA2	0.2111	0.3271	None
ENSG00000130158	DOCK6	1.3788	0	None
ENSG00000157557	ETS2	-0.8435	0	None
ENSG00000249685	AC079921.2	0.0361	0.9904	None
ENSG00000188559	RALGAPA2	-0.4844	0.2104	None
ENSG00000185219	ZNF445	-0.1832	0.5072	None
ENSG00000279267	AL078621.3	1.6103	0.0866	None
ENSG00000224687	RASAL2-AS1	-0.0425	0.97	None
ENSG00000164056	SPRY1	0.4913	0.0589	None
ENSG00000136859	ANGPTL2	1.1821	3e-4	None
ENSG00000243679	AC018638.5	-0.3381	0.5627	None
ENSG00000269148	AC092301.1	-0.9611	0.6811	None
ENSG00000183161	FANCF	0.051	0.906	None
ENSG00000174574	AKIRIN1	0.4791	0.0011	None
ENSG00000198482	ZNF808	-0.0385	0.956	None
ENSG00000011454	RABGAP1	0.034	0.916	None
ENSG00000271550	BNIP3P11	-0.4878	0.8099	None
ENSG00000108592	FTSJ3	-0.1923	0.4538	None
ENSG00000118939	UCHL3	0.2729	0.5414	None
ENSG00000254004	ZNF260	0.4108	0.2354	None
ENSG00000272812	AC004908.2	-1.6783	0.3729	None
ENSG00000075643	MOCOS	0.3698	0.0875	None
ENSG00000156642	NPTN	0.3406	0.0254	None
ENSG00000182095	TNRC18	0.0946	0.6457	None
ENSG00000186260	MKL2	-0.5905	0.0797	None
ENSG00000183287	CCBE1	0.1014	0.8171	None
ENSG00000094880	CDC23	-0.8839	0	None
ENSG00000082068	WDR70	-0.2018	0.3411	None
ENSG00000138190	EXOC6	-0.1614	0.8401	None
ENSG00000123810	B9D2	-0.341	0.3016	None
ENSG00000113389	NPR3	2.4609	0.0022	up
ENSG00000145912	NHP2	-0.2388	0.1466	None
ENSG00000168906	MAT2A	-1.1452	0	None
ENSG00000279457	FO538757.1	-0.3195	0.4095	None
ENSG00000119042	SATB2	0.1931	0.4707	None
ENSG00000137714	FDX1	-0.2351	0.1919	None
ENSG00000074696	HACD3	-0.0531	0.818	None
ENSG00000018236	CNTN1	1.6052	0.0387	None
ENSG00000165695	AK8	2.093	0.1447	None
ENSG00000112200	ZNF451	-0.549	0.012	None
ENSG00000260541	AL031722.1	2.3468	0.211	None
ENSG00000128524	ATP6V1F	0.7098	0	None
ENSG00000100991	TRPC4AP	0.5115	2e-4	None
ENSG00000234380	LINC01426	0.5047	0.3943	None
ENSG00000144635	DYNC1LI1	-0.3027	0.0608	None
ENSG00000111670	GNPTAB	0.5477	0.0351	None
ENSG00000115041	KCNIP3	-0.5686	0.1246	None
ENSG00000230882	AC005077.4	4.6616	0.0131	up
ENSG00000116141	MARK1	-1.3628	0.0029	None
ENSG00000102189	EEA1	-0.3894	0.1567	None
ENSG00000185880	TRIM69	-0.1333	0.692	None
ENSG00000213199	ASIC3	0.3618	0.8539	None
ENSG00000227992	AC108463.1	0.1274	0.9432	None
ENSG00000152795	HNRNPDL	-1.0829	0	None
ENSG00000089159	PXN	0.2475	0.1131	None
ENSG00000175772	LINC01106	0.0967	0.9502	None
ENSG00000166986	MARS	-0.2888	0.0559	None
ENSG00000147439	BIN3	-0.2716	0.229	None
ENSG00000250012	AC079848.1	-0.8041	0.7667	None
ENSG00000264964	AP001033.1	1.531	0.2094	None
ENSG00000170271	FAXDC2	-0.0586	0.9653	None
ENSG00000237596	AL138828.1	5.9319	0.0033	up
ENSG00000250327	RPSAP70	-1.3382	0.1869	None
ENSG00000183250	LINC01547	0.2176	0.7881	None
ENSG00000120832	MTERF2	-0.7622	0.0935	None
ENSG00000175582	RAB6A	0.3813	0.0085	None
ENSG00000131061	ZNF341	0.1028	0.8154	None
ENSG00000125952	MAX	-0.0015	0.9952	None
ENSG00000278727	AC000403.1	-0.0516	0.958	None
ENSG00000121903	ZSCAN20	-0.0321	0.9528	None
ENSG00000221643	SNORA77	1.8453	0.1545	None
ENSG00000078399	HOXA9	-0.1357	0.7007	None
ENSG00000106080	FKBP14	0.761	0	None
ENSG00000255302	EID1	0.3516	0.0045	None
ENSG00000239407	Z68871.1	0.0217	0.9915	None
ENSG00000077147	TM9SF3	0.0245	0.9206	None
ENSG00000168229	PTGDR	-3.7212	0.1624	None
ENSG00000189369	GSPT2	0.102	0.7152	None
ENSG00000224046	AC005076.1	0.4355	0.803	None
ENSG00000140332	TLE3	-0.3614	0.0496	None
ENSG00000032444	PNPLA6	1.0394	0	None
ENSG00000174500	GCSAM	-0.9829	0.7037	None
ENSG00000048140	TSPAN17	0.8148	0	None
ENSG00000150628	SPATA4	-0.4266	0.8249	None
ENSG00000173726	TOMM20	0.0867	0.6135	None
ENSG00000226781	TBCAP1	-0.2727	0.6825	None
ENSG00000160284	SPATC1L	0.9736	0	None
ENSG00000276293	PIP4K2B	0.0299	0.8812	None
ENSG00000104983	CCDC61	-0.9475	0	None
ENSG00000235217	TSPY26P	1.1608	0.0692	None
ENSG00000041802	LSG1	-0.2922	0.0783	None
ENSG00000065000	AP3D1	0.3287	0.0177	None
ENSG00000111596	CNOT2	-0.273	0.1263	None
ENSG00000180964	TCEAL8	0.3667	0.0466	None
ENSG00000166347	CYB5A	0.2609	0.2344	None
ENSG00000113638	TTC33	-1.4401	0	None
ENSG00000155657	TTN	0.7995	0.0369	None
ENSG00000273329	AC078846.1	-0.1429	0.8991	None
ENSG00000137992	DBT	0.1921	0.5236	None
ENSG00000118246	FASTKD2	-0.4786	0.0014	None
ENSG00000153179	RASSF3	-0.2213	0.2343	None
ENSG00000229373	LINC00452	2.4629	0.0737	None
ENSG00000125965	GDF5	2.9875	0	up
ENSG00000188428	BLOC1S5	-0.5211	0.0836	None
ENSG00000138495	COX17	0.0317	0.9205	None
ENSG00000174564	IL20RB	1.8979	0	None
ENSG00000168032	ENTPD3	5.5931	0.0027	up
ENSG00000056586	RC3H2	-0.0213	0.9478	None
ENSG00000187189	TSPYL4	-0.0776	0.7964	None
ENSG00000185261	KIAA0825	-0.0239	0.9771	None
ENSG00000116752	BCAS2	-0.4472	0.0363	None
ENSG00000166257	SCN3B	4.2152	0.0547	None
ENSG00000271344	AC018638.6	3.8357	0.0975	None
ENSG00000169592	INO80E	-0.1405	0.4817	None
ENSG00000204149	AGAP6	-0.4332	0.1831	None
ENSG00000249978	TRGV7	0.5018	0.7223	None
ENSG00000237788	AL162615.1	-1.2621	0.6233	None
ENSG00000112234	FBXL4	0.1181	0.672	None
ENSG00000178852	EFCAB13	0.4805	0.7242	None
ENSG00000284024	HSPA14	-0.4112	0.0701	None
ENSG00000085840	ORC1	-2.4122	0	down
ENSG00000153208	MERTK	4.0169	0.0883	None
ENSG00000144821	MYH15	-1.6094	0.0253	None
ENSG00000134775	FHOD3	-1.1802	0.0448	None
ENSG00000100591	AHSA1	0.0555	0.7964	None
ENSG00000153774	CFDP1	-0.4225	0.0269	None
ENSG00000258947	TUBB3	1.0296	0.06	None
ENSG00000284669	AC092053.3	0.0282	0.9911	None
ENSG00000276345	AC004556.1	0.8232	0.7323	None
ENSG00000241458	RPL7P19	0.3839	0.7648	None
ENSG00000158321	AUTS2	-0.9515	0	None
ENSG00000149115	TNKS1BP1	0.6542	0	None
ENSG00000250539	KRT8P33	-0.24	0.9029	None
ENSG00000188846	RPL14	-0.0091	0.9689	None
ENSG00000140264	SERF2	0.3231	0.0614	None
ENSG00000089123	TASP1	-0.1393	0.7218	None
ENSG00000278238	AL359513.1	-0.7109	0.7766	None
ENSG00000154743	TSEN2	-0.4019	0.0481	None
ENSG00000122882	ECD	0.034	0.8838	None
ENSG00000274315	AC009318.3	0.7899	0.6179	None
ENSG00000095303	PTGS1	-0.4433	0.0054	None
ENSG00000188112	C6orf132	0.8268	5e-4	None
ENSG00000177427	MIEF2	0.7621	0.0098	None
ENSG00000074047	GLI2	-0.6228	0.0044	None
ENSG00000140199	SLC12A6	0.29	0.298	None
ENSG00000164933	SLC25A32	-0.5023	0.0045	None
ENSG00000105617	LENG1	-1.0717	6e-4	None
ENSG00000187800	PEAR1	0.2785	0.5787	None
ENSG00000036549	AC118549.1	-0.5311	0.0065	None
ENSG00000241007	SEPT7P6	-1.0647	0.4404	None
ENSG00000152377	SPOCK1	-0.238	0.4742	None
ENSG00000138433	CIR1	0.0674	0.8505	None
ENSG00000148158	SNX30	0.3398	0.163	None
ENSG00000175931	UBE2O	-0.1858	0.3144	None
